ダウンロードした時刻：2018/07/22 14:27:15

,東京,東京,東京,東京,東京,東京,東京,東京,東京
1900/3/28,5.6,8,1,12.4,8,1,1.1,8,1
1900/3/29,5.7,8,1,11.5,8,1,-0.6,8,1
1900/3/30,7.0,8,1,12.2,8,1,-1.5,8,1
1900/3/31,11.7,8,1,19.9,8,1,3.0,8,1
1900/4/1,11.2,8,1,13.9,8,1,7.9,8,1
1900/4/2,16.0,8,1,22.8,8,1,10.3,8,1
1900/4/3,12.7,8,1,19.4,8,1,7.0,8,1
1900/4/4,10.0,8,1,15.1,8,1,4.7,8,1
1900/4/5,12.2,8,1,19.0,8,1,4.9,8,1
1900/4/6,14.5,8,1,21.3,8,1,6.9,8,1
1900/4/7,15.3,8,1,21.6,8,1,11.9,8,1
1900/4/8,10.9,8,1,13.4,8,1,7.1,8,1
1900/4/9,8.0,8,1,10.2,8,1,6.5,8,1
1900/4/10,7.6,8,1,8.5,8,1,7.1,8,1
1900/4/11,8.7,8,1,12.0,8,1,6.1,8,1
1900/4/12,9.4,8,1,10.7,8,1,7.6,8,1
1900/4/13,9.5,8,1,11.4,8,1,6.6,8,1
1900/4/14,9.7,8,1,14.9,8,1,4.7,8,1
1900/4/15,9.8,8,1,14.3,8,1,4.9,8,1
1900/4/16,10.9,8,1,15.3,8,1,6.4,8,1
1900/4/17,11.6,8,1,19.4,8,1,3.7,8,1
1900/4/18,11.9,8,1,17.1,8,1,7.0,8,1
1900/4/19,16.1,8,1,20.4,8,1,12.8,8,1
1900/4/20,14.9,8,1,24.1,8,1,8.5,8,1
1900/4/21,9.1,8,1,11.5,8,1,8.0,8,1
1900/4/22,8.4,8,1,10.6,8,1,7.0,8,1
1900/4/23,10.2,8,1,12.6,8,1,7.6,8,1
1900/4/24,11.0,8,1,13.6,8,1,9.0,8,1
1900/4/25,10.9,8,1,12.5,8,1,9.1,8,1
1900/4/26,10.7,8,1,12.5,8,1,9.8,8,1
1900/4/27,11.6,8,1,13.8,8,1,10.0,8,1
1900/4/28,11.8,8,1,16.4,8,1,8.3,8,1
1900/4/29,13.6,8,1,20.5,8,1,4.8,8,1
1900/4/30,14.6,8,1,20.8,8,1,7.8,8,1
1900/5/1,15.7,8,1,21.1,8,1,9.4,8,1
1900/5/2,15.8,8,1,19.3,8,1,13.1,8,1
1900/5/3,16.6,8,1,20.8,8,1,13.2,8,1
1900/5/4,15.2,8,1,20.1,8,1,10.1,8,1
1900/5/5,14.9,8,1,21.6,8,1,8.1,8,1
1900/5/6,14.3,8,1,20.3,8,1,10.3,8,1
1900/5/7,14.1,8,1,16.9,8,1,10.7,8,1
1900/5/8,17.2,8,1,22.4,8,1,13.8,8,1
1900/5/9,16.4,8,1,21.7,8,1,11.1,8,1
1900/5/10,15.8,8,1,21.9,8,1,9.8,8,1
1900/5/11,17.6,8,1,22.9,8,1,10.1,8,1
1900/5/12,20.1,8,1,24.9,8,1,14.6,8,1
1900/5/13,14.3,8,1,19.6,8,1,9.2,8,1
1900/5/14,13.8,8,1,18.0,8,1,8.6,8,1
1900/5/15,16.8,8,1,22.1,8,1,11.6,8,1
1900/5/16,16.1,8,1,23.3,8,1,7.7,8,1
1900/5/17,17.4,8,1,23.4,8,1,10.0,8,1
1900/5/18,18.3,8,1,24.1,8,1,13.4,8,1
1900/5/19,19.4,8,1,28.3,8,1,14.3,8,1
1900/5/20,18.5,8,1,23.8,8,1,15.2,8,1
1900/5/21,19.6,8,1,24.4,8,1,17.4,8,1
1900/5/22,22.5,8,1,29.6,8,1,16.8,8,1
1900/5/23,21.6,8,1,26.9,8,1,17.4,8,1
1900/5/24,18.5,8,1,20.6,8,1,15.4,8,1
1900/5/25,19.6,8,1,26.1,8,1,13.5,8,1
1900/5/26,21.0,8,1,25.1,8,1,16.6,8,1
1900/5/27,18.7,8,1,20.4,8,1,16.6,8,1
1900/5/28,17.9,8,1,21.2,8,1,14.8,8,1
1900/5/29,18.0,8,1,20.2,8,1,16.2,8,1
1900/5/30,15.0,8,1,18.8,8,1,13.3,8,1
1900/5/31,15.8,8,1,21.1,8,1,12.9,8,1
1900/6/1,17.9,8,1,22.2,8,1,14.3,8,1
1900/6/2,19.0,8,1,24.4,8,1,14.4,8,1
1900/6/3,19.7,8,1,25.0,8,1,15.1,8,1
1900/6/4,19.8,8,1,25.2,8,1,15.0,8,1
1900/6/5,19.6,8,1,24.4,8,1,14.6,8,1
1900/6/6,16.6,8,1,19.0,8,1,15.1,8,1
1900/6/7,17.4,8,1,22.5,8,1,14.0,8,1
1900/6/8,18.6,8,1,24.6,8,1,12.1,8,1
1900/6/9,19.3,8,1,24.4,8,1,12.8,8,1
1900/6/10,19.7,8,1,25.2,8,1,14.2,8,1
1900/6/11,18.6,8,1,20.4,8,1,16.3,8,1
1900/6/12,19.9,8,1,25.2,8,1,16.1,8,1
1900/6/13,21.4,8,1,28.1,8,1,15.8,8,1
1900/6/14,20.3,8,1,26.8,8,1,14.2,8,1
1900/6/15,16.5,8,1,22.3,8,1,12.4,8,1
1900/6/16,13.9,8,1,16.6,8,1,12.1,8,1
1900/6/17,14.4,8,1,18.2,8,1,12.0,8,1
1900/6/18,15.9,8,1,21.2,8,1,11.8,8,1
1900/6/19,16.9,8,1,23.8,8,1,10.3,8,1
1900/6/20,19.4,8,1,25.9,8,1,12.8,8,1
1900/6/21,20.9,8,1,26.9,8,1,15.7,8,1
1900/6/22,22.3,8,1,27.4,8,1,17.9,8,1
1900/6/23,21.8,8,1,24.4,8,1,20.0,8,1
1900/6/24,23.2,8,1,28.0,8,1,19.5,8,1
1900/6/25,19.9,8,1,23.1,8,1,18.5,8,1
1900/6/26,23.6,8,1,29.1,8,1,18.2,8,1
1900/6/27,21.8,8,1,26.8,8,1,17.5,8,1
1900/6/28,21.3,8,1,25.6,8,1,18.1,8,1
1900/6/29,20.1,8,1,23.2,8,1,17.6,8,1
1900/6/30,18.5,8,1,20.9,8,1,17.1,8,1
1900/7/1,19.3,8,1,21.9,8,1,17.5,8,1
1900/7/2,21.0,8,1,25.7,8,1,16.9,8,1
1900/7/3,22.5,8,1,27.4,8,1,18.3,8,1
1900/7/4,22.6,8,1,27.1,8,1,20.0,8,1
1900/7/5,21.8,8,1,24.8,8,1,20.2,8,1
1900/7/6,22.4,8,1,24.6,8,1,20.6,8,1
1900/7/7,23.6,8,1,27.8,8,1,21.0,8,1
1900/7/8,22.2,8,1,27.0,8,1,19.6,8,1
1900/7/9,23.0,8,1,27.3,8,1,19.1,8,1
1900/7/10,23.6,8,1,28.4,8,1,19.6,8,1
1900/7/11,23.4,8,1,26.7,8,1,21.1,8,1
1900/7/12,20.8,8,1,22.5,8,1,19.3,8,1
1900/7/13,24.2,8,1,29.7,8,1,20.0,8,1
1900/7/14,24.4,8,1,28.3,8,1,20.5,8,1
1900/7/15,24.3,8,1,28.6,8,1,21.6,8,1
1900/7/16,21.7,8,1,23.7,8,1,20.9,8,1
1900/7/17,19.3,8,1,21.3,8,1,16.6,8,1
1900/7/18,17.6,8,1,18.9,8,1,15.8,8,1
1900/7/19,19.7,8,1,22.5,8,1,17.1,8,1
1900/7/20,20.3,8,1,22.9,8,1,18.9,8,1
1900/7/21,24.6,8,1,31.0,8,1,18.1,8,1
1900/7/22,23.5,8,1,27.6,8,1,18.7,8,1
1900/7/23,24.7,8,1,28.6,8,1,21.5,8,1
1900/7/24,24.9,8,1,28.5,8,1,21.8,8,1
1900/7/25,25.6,8,1,30.0,8,1,23.3,8,1
1900/7/26,28.4,8,1,34.9,8,1,23.0,8,1
1900/7/27,27.5,8,1,31.9,8,1,24.9,8,1
1900/7/28,24.8,8,1,28.1,8,1,22.7,8,1
1900/7/29,22.4,8,1,24.8,8,1,19.6,8,1
1900/7/30,20.2,8,1,22.9,8,1,17.6,8,1
1900/7/31,21.0,8,1,27.1,8,1,15.6,8,1
1900/8/1,22.3,8,1,27.9,8,1,16.8,8,1
1900/8/2,24.2,8,1,29.1,8,1,19.4,8,1
1900/8/3,25.3,8,1,29.4,8,1,22.6,8,1
1900/8/4,25.5,8,1,29.9,8,1,21.6,8,1
1900/8/5,25.7,8,1,29.6,8,1,22.2,8,1
1900/8/6,26.0,8,1,30.1,8,1,22.3,8,1
1900/8/7,25.7,8,1,29.7,8,1,22.2,8,1
1900/8/8,26.7,8,1,31.2,8,1,22.9,8,1
1900/8/9,26.5,8,1,31.9,8,1,23.1,8,1
1900/8/10,26.0,8,1,31.1,8,1,22.8,8,1
1900/8/11,26.9,8,1,32.2,8,1,22.8,8,1
1900/8/12,25.8,8,1,31.7,8,1,23.0,8,1
1900/8/13,26.2,8,1,31.8,8,1,22.4,8,1
1900/8/14,26.6,8,1,32.8,8,1,22.9,8,1
1900/8/15,27.0,8,1,31.8,8,1,23.7,8,1
1900/8/16,27.3,8,1,32.0,8,1,24.1,8,1
1900/8/17,27.1,8,1,33.4,8,1,22.3,8,1
1900/8/18,25.7,8,1,27.3,8,1,24.0,8,1
1900/8/19,27.7,8,1,30.4,8,1,25.9,8,1
1900/8/20,27.2,8,1,30.2,8,1,25.5,8,1
1900/8/21,27.2,8,1,31.2,8,1,24.2,8,1
1900/8/22,26.9,8,1,31.8,8,1,22.2,8,1
1900/8/23,27.3,8,1,31.1,8,1,23.8,8,1
1900/8/24,27.1,8,1,30.2,8,1,25.5,8,1
1900/8/25,27.5,8,1,31.2,8,1,25.0,8,1
1900/8/26,28.1,8,1,32.9,8,1,24.6,8,1
1900/8/27,29.0,8,1,35.1,8,1,24.4,8,1
1900/8/28,24.4,8,1,26.8,8,1,20.7,8,1
1900/8/29,23.1,8,1,28.4,8,1,19.8,8,1
1900/8/30,23.1,8,1,28.1,8,1,19.3,8,1
1900/8/31,22.6,8,1,26.5,8,1,18.3,8,1
1900/9/1,25.3,8,1,31.6,8,1,20.1,8,1
1900/9/2,25.1,8,1,31.2,8,1,20.9,8,1
1900/9/3,25.7,8,1,30.3,8,1,22.2,8,1
1900/9/4,26.4,8,1,30.7,8,1,23.1,8,1
1900/9/5,26.2,8,1,31.6,8,1,22.5,8,1
1900/9/6,24.6,8,1,30.5,8,1,19.8,8,1
1900/9/7,20.1,8,1,21.3,8,1,18.7,8,1
1900/9/8,24.3,8,1,28.4,8,1,21.1,8,1
1900/9/9,25.8,8,1,30.9,8,1,22.5,8,1
1900/9/10,23.2,8,1,28.3,8,1,19.1,8,1
1900/9/11,21.6,8,1,25.1,8,1,17.9,8,1
1900/9/12,19.7,8,1,21.1,8,1,18.3,8,1
1900/9/13,23.5,8,1,27.8,8,1,20.2,8,1
1900/9/14,26.0,8,1,30.3,8,1,23.6,8,1
1900/9/15,22.2,8,1,24.0,8,1,20.1,8,1
1900/9/16,21.8,8,1,26.3,8,1,18.3,8,1
1900/9/17,20.3,8,1,25.1,8,1,17.2,8,1
1900/9/18,19.4,8,1,25.2,8,1,15.2,8,1
1900/9/19,19.7,8,1,22.4,8,1,16.4,8,1
1900/9/20,26.1,8,1,31.8,8,1,21.8,8,1
1900/9/21,24.0,8,1,27.3,8,1,21.7,8,1
1900/9/22,24.3,8,1,28.4,8,1,21.7,8,1
1900/9/23,23.2,8,1,25.1,8,1,21.1,8,1
1900/9/24,19.6,8,1,21.3,8,1,17.9,8,1
1900/9/25,21.7,8,1,28.6,8,1,17.7,8,1
1900/9/26,21.4,8,1,27.4,8,1,15.9,8,1
1900/9/27,23.0,8,1,27.9,8,1,18.7,8,1
1900/9/28,21.3,8,1,25.1,8,1,16.1,8,1
1900/9/29,18.0,8,1,21.8,8,1,15.0,8,1
1900/9/30,15.8,8,1,20.0,8,1,13.3,8,1
1900/10/1,16.9,8,1,23.0,8,1,11.3,8,1
1900/10/2,18.3,8,1,24.4,8,1,12.0,8,1
1900/10/3,19.2,8,1,24.5,8,1,16.9,8,1
1900/10/4,18.6,8,1,23.6,8,1,14.3,8,1
1900/10/5,17.0,8,1,23.9,8,1,11.8,8,1
1900/10/6,17.9,8,1,25.0,8,1,14.1,8,1
1900/10/7,19.1,8,1,24.9,8,1,15.8,8,1
1900/10/8,16.7,8,1,19.4,8,1,14.5,8,1
1900/10/9,16.2,8,1,21.9,8,1,13.5,8,1
1900/10/10,22.0,8,1,26.9,8,1,17.4,8,1
1900/10/11,19.4,8,1,22.8,8,1,17.0,8,1
1900/10/12,17.2,8,1,20.6,8,1,14.2,8,1
1900/10/13,16.8,8,1,20.7,8,1,13.9,8,1
1900/10/14,15.8,8,1,17.6,8,1,12.9,8,1
1900/10/15,16.4,8,1,21.5,8,1,10.5,8,1
1900/10/16,14.6,8,1,18.9,8,1,10.0,8,1
1900/10/17,11.9,8,1,17.4,8,1,7.2,8,1
1900/10/18,11.9,8,1,18.7,8,1,7.0,8,1
1900/10/19,13.1,8,1,21.1,8,1,7.5,8,1
1900/10/20,16.4,8,1,22.3,8,1,9.1,8,1
1900/10/21,18.9,8,1,22.0,8,1,15.7,8,1
1900/10/22,16.6,8,1,18.9,8,1,13.9,8,1
1900/10/23,15.3,8,1,21.5,8,1,11.9,8,1
1900/10/24,15.1,8,1,21.6,8,1,10.6,8,1
1900/10/25,15.3,8,1,21.1,8,1,11.0,8,1
1900/10/26,15.8,8,1,22.2,8,1,11.1,8,1
1900/10/27,15.5,8,1,21.7,8,1,11.8,8,1
1900/10/28,14.9,8,1,17.9,8,1,12.8,8,1
1900/10/29,16.0,8,1,19.5,8,1,13.1,8,1
1900/10/30,15.9,8,1,21.6,8,1,12.2,8,1
1900/10/31,17.8,8,1,23.4,8,1,14.5,8,1
1900/11/1,13.3,8,1,17.6,8,1,11.2,8,1
1900/11/2,12.1,8,1,16.6,8,1,9.2,8,1
1900/11/3,11.2,8,1,17.6,8,1,5.7,8,1
1900/11/4,12.0,8,1,16.6,8,1,8.1,8,1
1900/11/5,14.4,8,1,21.7,8,1,9.1,8,1
1900/11/6,14.7,8,1,21.9,8,1,8.9,8,1
1900/11/7,14.0,8,1,21.7,8,1,9.1,8,1
1900/11/8,13.6,8,1,18.8,8,1,11.5,8,1
1900/11/9,12.4,8,1,17.9,8,1,7.9,8,1
1900/11/10,12.3,8,1,18.2,8,1,6.9,8,1
1900/11/11,12.7,8,1,17.8,8,1,10.6,8,1
1900/11/12,10.6,8,1,15.1,8,1,7.9,8,1
1900/11/13,8.9,8,1,14.6,8,1,3.6,8,1
1900/11/14,10.8,8,1,17.7,8,1,4.8,8,1
1900/11/15,12.5,8,1,16.8,8,1,8.2,8,1
1900/11/16,11.3,8,1,12.9,8,1,8.5,8,1
1900/11/17,4.8,8,1,9.2,8,1,1.1,8,1
1900/11/18,7.1,8,1,11.7,8,1,3.3,8,1
1900/11/19,6.2,8,1,12.8,8,1,1.5,8,1
1900/11/20,8.8,8,1,16.4,8,1,2.0,8,1
1900/11/21,12.4,8,1,21.9,8,1,5.6,8,1
1900/11/22,11.5,8,1,16.3,8,1,6.4,8,1
1900/11/23,9.1,8,1,13.1,8,1,4.7,8,1
1900/11/24,8.1,8,1,13.5,8,1,1.9,8,1
1900/11/25,12.1,8,1,17.9,8,1,7.8,8,1
1900/11/26,10.8,8,1,16.1,8,1,5.6,8,1
1900/11/27,10.2,8,1,16.0,8,1,6.1,8,1
1900/11/28,8.2,8,1,10.7,8,1,5.6,8,1
1900/11/29,9.9,8,1,12.5,8,1,7.5,8,1
1900/11/30,13.5,8,1,18.3,8,1,10.0,8,1
1900/12/1,9.5,8,1,15.4,8,1,6.0,8,1
1900/12/2,9.1,8,1,15.7,8,1,3.1,8,1
1900/12/3,6.7,8,1,11.8,8,1,2.0,8,1
1900/12/4,6.7,8,1,11.3,8,1,2.4,8,1
1900/12/5,5.9,8,1,12.5,8,1,1.2,8,1
1900/12/6,4.8,8,1,10.0,8,1,1.1,8,1
1900/12/7,11.0,8,1,20.2,8,1,6.2,8,1
1900/12/8,6.2,8,1,10.9,8,1,2.7,8,1
1900/12/9,3.6,8,1,9.4,8,1,-1.4,8,1
1900/12/10,4.0,8,1,11.3,8,1,-1.4,8,1
1900/12/11,3.6,8,1,11.3,8,1,-2.9,8,1
1900/12/12,3.4,8,1,9.2,8,1,-2.3,8,1
1900/12/13,3.7,8,1,8.9,8,1,0.0,8,1
1900/12/14,3.9,8,1,10.4,8,1,-2.0,8,1
1900/12/15,4.1,8,1,9.9,8,1,-1.2,8,1
1900/12/16,4.6,8,1,11.7,8,1,-0.5,8,1
1900/12/17,5.4,8,1,10.6,8,1,2.5,8,1
1900/12/18,4.8,8,1,12.0,8,1,0.1,8,1
1900/12/19,4.7,8,1,11.3,8,1,-0.6,8,1
1900/12/20,6.9,8,1,9.3,8,1,4.3,8,1
1900/12/21,5.7,8,1,10.8,8,1,0.9,8,1
1900/12/22,5.7,8,1,13.7,8,1,0.3,8,1
1900/12/23,6.4,8,1,13.0,8,1,1.6,8,1
1900/12/24,5.0,8,1,11.0,8,1,0.8,8,1
1900/12/25,5.0,8,1,13.6,8,1,-1.6,8,1
1900/12/26,5.0,8,1,10.4,8,1,-0.8,8,1
1900/12/27,3.4,8,1,9.9,8,1,-0.6,8,1
1900/12/28,5.6,8,1,11.6,8,1,-1.8,8,1
1900/12/29,4.7,8,1,7.7,8,1,3.4,8,1
1900/12/30,6.3,8,1,10.9,8,1,2.7,8,1
1900/12/31,6.0,8,1,10.0,8,1,3.2,8,1
1901/1/1,6.6,8,1,13.3,8,1,3.1,8,1
1901/1/2,6.5,8,1,13.7,8,1,1.5,8,1
1901/1/3,4.8,8,1,12.1,8,1,0.2,8,1
1901/1/4,6.0,8,1,10.2,8,1,1.2,8,1
1901/1/5,4.5,8,1,6.4,8,1,3.0,8,1
1901/1/6,6.9,8,1,9.3,8,1,5.1,8,1
1901/1/7,6.0,8,1,8.6,8,1,4.5,8,1
1901/1/8,4.8,8,1,7.3,8,1,0.5,8,1
1901/1/9,2.9,8,1,7.4,8,1,-0.5,8,1
1901/1/10,3.3,8,1,11.2,8,1,-1.8,8,1
1901/1/11,4.2,8,1,11.7,8,1,-2.6,8,1
1901/1/12,4.0,8,1,8.7,8,1,0.2,8,1
1901/1/13,3.1,8,1,8.0,8,1,-0.6,8,1
1901/1/14,3.4,8,1,6.0,8,1,0.6,8,1
1901/1/15,7.5,8,1,14.1,8,1,3.8,8,1
1901/1/16,6.7,8,1,13.1,8,1,0.0,8,1
1901/1/17,2.6,8,1,5.9,8,1,0.8,8,1
1901/1/18,2.1,8,1,5.9,8,1,-1.0,8,1
1901/1/19,2.4,8,1,8.5,8,1,-3.3,8,1
1901/1/20,3.8,8,1,10.5,8,1,-2.1,8,1
1901/1/21,0.9,8,1,2.8,8,1,0.1,8,1
1901/1/22,4.5,8,1,12.9,8,1,0.4,8,1
1901/1/23,5.0,8,1,11.8,8,1,-1.0,8,1
1901/1/24,4.1,8,1,9.0,8,1,-1.0,8,1
1901/1/25,3.8,8,1,8.2,8,1,1.2,8,1
1901/1/26,0.7,8,1,2.7,8,1,-0.9,8,1
1901/1/27,4.1,8,1,10.5,8,1,-2.3,8,1
1901/1/28,3.4,8,1,7.8,8,1,-0.3,8,1
1901/1/29,0.8,8,1,3.2,8,1,-1.4,8,1
1901/1/30,4.2,8,1,9.1,8,1,0.2,8,1
1901/1/31,3.3,8,1,8.1,8,1,-0.8,8,1
1901/2/1,4.0,8,1,6.5,8,1,2.4,8,1
1901/2/2,1.4,8,1,5.2,8,1,-4.7,8,1
1901/2/3,-0.8,8,1,5.7,8,1,-7.9,8,1
1901/2/4,1.0,8,1,7.4,8,1,-4.5,8,1
1901/2/5,2.1,8,1,8.1,8,1,-0.9,8,1
1901/2/6,3.5,8,1,10.5,8,1,-3.2,8,1
1901/2/7,2.2,8,1,5.4,8,1,0.4,8,1
1901/2/8,3.7,8,1,8.1,8,1,0.3,8,1
1901/2/9,3.6,8,1,8.8,8,1,-0.6,8,1
1901/2/10,2.9,8,1,13.2,8,1,-4.5,8,1
1901/2/11,3.7,8,1,6.5,8,1,1.7,8,1
1901/2/12,3.8,8,1,9.7,8,1,-0.1,8,1
1901/2/13,3.5,8,1,9.9,8,1,-3.4,8,1
1901/2/14,4.1,8,1,11.2,8,1,-2.9,8,1
1901/2/15,5.1,8,1,11.0,8,1,1.2,8,1
1901/2/16,3.6,8,1,10.7,8,1,-2.7,8,1
1901/2/17,3.8,8,1,10.6,8,1,0.6,8,1
1901/2/18,5.0,8,1,11.7,8,1,-0.6,8,1
1901/2/19,4.7,8,1,12.0,8,1,-2.3,8,1
1901/2/20,5.3,8,1,9.4,8,1,0.5,8,1
1901/2/21,5.3,8,1,10.7,8,1,-0.2,8,1
1901/2/22,3.5,8,1,9.4,8,1,-1.9,8,1
1901/2/23,3.2,8,1,9.5,8,1,-1.0,8,1
1901/2/24,2.8,8,1,8.3,8,1,-3.3,8,1
1901/2/25,1.9,8,1,5.4,8,1,-0.2,8,1
1901/2/26,6.1,8,1,11.8,8,1,1.4,8,1
1901/2/27,6.6,8,1,12.9,8,1,0.4,8,1
1901/2/28,8.6,8,1,17.3,8,1,-0.4,8,1
1901/3/1,6.4,8,1,9.5,8,1,3.6,8,1
1901/3/2,5.0,8,1,10.0,8,1,0.8,8,1
1901/3/3,1.1,8,1,5.2,8,1,-1.3,8,1
1901/3/4,2.9,8,1,8.6,8,1,-1.1,8,1
1901/3/5,4.8,8,1,11.6,8,1,-0.8,8,1
1901/3/6,5.6,8,1,11.2,8,1,-0.4,8,1
1901/3/7,5.2,8,1,10.0,8,1,1.2,8,1
1901/3/8,4.8,8,1,10.0,8,1,-1.7,8,1
1901/3/9,7.4,8,1,15.3,8,1,-0.2,8,1
1901/3/10,9.2,8,1,15.9,8,1,1.3,8,1
1901/3/11,9.0,8,1,12.4,8,1,4.5,8,1
1901/3/12,5.9,8,1,11.1,8,1,0.7,8,1
1901/3/13,1.6,8,1,7.4,8,1,-2.9,8,1
1901/3/14,2.9,8,1,9.5,8,1,-3.7,8,1
1901/3/15,6.4,8,1,11.5,8,1,0.8,8,1
1901/3/16,6.7,8,1,14.5,8,1,1.4,8,1
