ダウンロードした時刻：2018/07/22 14:28:06

,東京,東京,東京,東京,東京,東京,東京,東京,東京
1880/3/27,13.2,8,1,19.1,8,1,4.6,8,1
1880/3/28,14.3,8,1,20.9,8,1,6.5,8,1
1880/3/29,8.6,8,1,15.1,8,1,3.9,8,1
1880/3/30,10.4,8,1,15.7,8,1,3.8,8,1
1880/3/31,6.4,8,1,8.9,8,1,4.4,8,1
1880/4/1,10.6,8,1,16.8,8,1,2.3,8,1
1880/4/2,9.1,8,1,14.5,8,1,3.4,8,1
1880/4/3,4.7,8,1,7.1,8,1,0.7,8,1
1880/4/4,7.2,8,1,12.0,8,1,3.0,8,1
1880/4/5,10.0,8,1,16.4,8,1,2.9,8,1
1880/4/6,7.8,8,1,11.1,8,1,5.1,8,1
1880/4/7,11.1,8,1,17.1,8,1,2.9,8,1
1880/4/8,12.0,8,1,18.9,8,1,5.8,8,1
1880/4/9,13.1,8,1,18.9,8,1,7.0,8,1
1880/4/10,16.4,8,1,21.1,8,1,8.7,8,1
1880/4/11,16.3,8,1,21.6,8,1,11.1,8,1
1880/4/12,9.7,8,1,12.2,8,1,7.8,8,1
1880/4/13,9.3,8,1,10.7,8,1,6.7,8,1
1880/4/14,10.4,8,1,15.8,8,1,6.6,8,1
1880/4/15,11.1,8,1,15.1,8,1,5.3,8,1
1880/4/16,11.6,8,1,13.6,8,1,9.9,8,1
1880/4/17,11.6,8,1,13.8,8,1,7.9,8,1
1880/4/18,10.9,8,1,16.1,8,1,5.9,8,1
1880/4/19,12.2,8,1,16.9,8,1,4.7,8,1
1880/4/20,13.9,8,1,18.5,8,1,7.3,8,1
1880/4/21,14.7,8,1,21.1,8,1,6.4,8,1
1880/4/22,14.8,8,1,19.4,8,1,10.5,8,1
1880/4/23,16.0,8,1,20.6,8,1,12.9,8,1
1880/4/24,18.0,8,1,23.5,8,1,12.3,8,1
1880/4/25,13.4,8,1,16.8,8,1,6.2,8,1
1880/4/26,11.9,8,1,16.8,8,1,1.2,8,1
1880/4/27,15.7,8,1,19.7,8,1,10.6,8,1
1880/4/28,19.2,8,1,23.7,8,1,14.9,8,1
1880/4/29,14.1,8,1,16.8,8,1,10.3,8,1
1880/4/30,11.4,8,1,13.0,8,1,9.0,8,1
1880/5/1,15.8,8,1,22.8,8,1,9.6,8,1
1880/5/2,15.9,8,1,22.3,8,1,7.9,8,1
1880/5/3,16.1,8,1,21.3,8,1,9.7,8,1
1880/5/4,15.7,8,1,18.9,8,1,11.8,8,1
1880/5/5,17.2,8,1,22.7,8,1,10.1,8,1
1880/5/6,18.5,8,1,22.3,8,1,13.3,8,1
1880/5/7,13.7,8,1,18.4,8,1,6.3,8,1
1880/5/8,13.2,8,1,18.5,8,1,4.6,8,1
1880/5/9,16.8,8,1,24.0,8,1,8.9,8,1
1880/5/10,16.7,8,1,17.8,8,1,13.7,8,1
1880/5/11,19.8,8,1,27.2,8,1,12.0,8,1
1880/5/12,17.3,8,1,22.3,8,1,10.3,8,1
1880/5/13,17.8,8,1,23.5,8,1,12.8,8,1
1880/5/14,17.6,8,1,21.7,8,1,13.8,8,1
1880/5/15,15.9,8,1,20.2,8,1,10.5,8,1
1880/5/16,12.8,8,1,16.2,8,1,10.2,8,1
1880/5/17,16.3,8,1,22.4,8,1,10.7,8,1
1880/5/18,18.5,8,1,24.9,8,1,10.6,8,1
1880/5/19,17.0,8,1,19.7,8,1,13.3,8,1
1880/5/20,18.4,8,1,25.1,8,1,12.2,8,1
1880/5/21,18.5,8,1,22.8,8,1,10.8,8,1
1880/5/22,17.6,8,1,18.9,8,1,14.8,8,1
1880/5/23,18.8,8,1,23.2,8,1,14.4,8,1
1880/5/24,19.7,8,1,24.9,8,1,14.4,8,1
1880/5/25,20.1,8,1,25.5,8,1,13.8,8,1
1880/5/26,20.3,8,1,27.9,8,1,11.6,8,1
1880/5/27,21.2,8,1,26.1,8,1,15.4,8,1
1880/5/28,20.8,8,1,25.6,8,1,16.3,8,1
1880/5/29,20.7,8,1,24.9,8,1,16.1,8,1
1880/5/30,21.0,8,1,26.7,8,1,14.4,8,1
1880/5/31,19.5,8,1,21.7,8,1,15.8,8,1
1880/6/1,15.9,8,1,16.8,8,1,13.7,8,1
1880/6/2,15.1,8,1,18.3,8,1,13.3,8,1
1880/6/3,17.3,8,1,21.2,8,1,13.6,8,1
1880/6/4,19.3,8,1,24.3,8,1,14.6,8,1
1880/6/5,19.7,8,1,25.7,8,1,13.2,8,1
1880/6/6,21.1,8,1,26.6,8,1,14.4,8,1
1880/6/7,22.4,8,1,26.5,8,1,19.5,8,1
1880/6/8,22.5,8,1,28.0,8,1,15.2,8,1
1880/6/9,20.2,8,1,25.1,8,1,16.2,8,1
1880/6/10,20.2,8,1,25.6,8,1,16.1,8,1
1880/6/11,18.9,8,1,20.4,8,1,16.3,8,1
1880/6/12,19.6,8,1,23.4,8,1,15.6,8,1
1880/6/13,20.1,8,1,26.2,8,1,14.5,8,1
1880/6/14,20.2,8,1,25.6,8,1,13.8,8,1
1880/6/15,21.3,8,1,26.8,8,1,15.8,8,1
1880/6/16,19.3,8,1,22.6,8,1,15.5,8,1
1880/6/17,21.3,8,1,25.7,8,1,15.1,8,1
1880/6/18,19.1,8,1,20.1,8,1,17.7,8,1
1880/6/19,19.2,8,1,23.1,8,1,16.7,8,1
1880/6/20,17.9,8,1,20.7,8,1,14.7,8,1
1880/6/21,16.2,8,1,18.9,8,1,14.1,8,1
1880/6/22,19.6,8,1,23.4,8,1,14.7,8,1
1880/6/23,19.9,8,1,24.6,8,1,14.3,8,1
1880/6/24,17.6,8,1,20.1,8,1,14.7,8,1
1880/6/25,17.8,8,1,19.8,8,1,14.2,8,1
1880/6/26,21.5,8,1,26.9,8,1,17.1,8,1
1880/6/27,22.4,8,1,26.8,8,1,17.7,8,1
1880/6/28,22.6,8,1,26.8,8,1,19.9,8,1
1880/6/29,22.9,8,1,28.4,8,1,19.2,8,1
1880/6/30,23.1,8,1,27.4,8,1,20.0,8,1
1880/7/1,20.4,8,1,22.3,8,1,18.9,8,1
1880/7/2,21.6,8,1,26.6,8,1,17.8,8,1
1880/7/3,20.4,8,1,21.5,8,1,19.2,8,1
1880/7/4,23.2,8,1,26.8,8,1,18.9,8,1
1880/7/5,20.8,8,1,22.1,8,1,19.3,8,1
1880/7/6,22.3,8,1,26.3,8,1,18.6,8,1
1880/7/7,24.7,8,1,29.0,8,1,21.9,8,1
1880/7/8,26.3,8,1,30.7,8,1,23.3,8,1
1880/7/9,25.1,8,1,29.6,8,1,22.8,8,1
1880/7/10,25.2,8,1,29.9,8,1,22.2,8,1
1880/7/11,26.0,8,1,30.9,8,1,22.7,8,1
1880/7/12,25.8,8,1,30.1,8,1,22.8,8,1
1880/7/13,24.8,8,1,30.0,8,1,20.9,8,1
1880/7/14,23.6,8,1,27.3,8,1,19.9,8,1
1880/7/15,25.1,8,1,28.7,8,1,21.6,8,1
1880/7/16,23.9,8,1,28.4,8,1,20.1,8,1
1880/7/17,23.3,8,1,28.8,8,1,17.6,8,1
1880/7/18,23.8,8,1,29.5,8,1,18.5,8,1
1880/7/19,24.3,8,1,29.6,8,1,18.3,8,1
1880/7/20,23.8,8,1,28.4,8,1,19.3,8,1
1880/7/21,22.1,8,1,24.3,8,1,19.4,8,1
1880/7/22,22.3,8,1,26.2,8,1,18.4,8,1
1880/7/23,24.9,8,1,29.3,8,1,19.9,8,1
1880/7/24,25.0,8,1,29.4,8,1,21.7,8,1
1880/7/25,23.9,8,1,25.8,8,1,21.3,8,1
1880/7/26,24.7,8,1,28.3,8,1,22.7,8,1
1880/7/27,26.4,8,1,29.5,8,1,22.8,8,1
1880/7/28,24.6,8,1,26.3,8,1,22.8,8,1
1880/7/29,26.7,8,1,29.3,8,1,22.8,8,1
1880/7/30,26.9,8,1,30.3,8,1,24.7,8,1
1880/7/31,27.7,8,1,31.7,8,1,24.4,8,1
1880/8/1,28.0,8,1,33.2,8,1,22.8,8,1
1880/8/2,27.4,8,1,32.2,8,1,23.7,8,1
1880/8/3,26.2,8,1,30.3,8,1,23.1,8,1
1880/8/4,26.2,8,1,30.8,8,1,20.6,8,1
1880/8/5,26.5,8,1,31.2,8,1,21.8,8,1
1880/8/6,26.3,8,1,30.5,8,1,21.8,8,1
1880/8/7,26.4,8,1,30.1,8,1,22.7,8,1
1880/8/8,25.1,8,1,30.1,8,1,23.2,8,1
1880/8/9,25.3,8,1,27.4,8,1,22.8,8,1
1880/8/10,25.1,8,1,29.3,8,1,20.8,8,1
1880/8/11,24.6,8,1,28.9,8,1,19.9,8,1
1880/8/12,24.1,8,1,26.2,8,1,21.7,8,1
1880/8/13,25.7,8,1,30.2,8,1,19.3,8,1
1880/8/14,25.9,8,1,29.2,8,1,21.8,8,1
1880/8/15,26.2,8,1,29.7,8,1,21.1,8,1
1880/8/16,26.7,8,1,29.7,8,1,23.9,8,1
1880/8/17,26.7,8,1,30.1,8,1,22.8,8,1
1880/8/18,25.8,8,1,30.2,8,1,21.2,8,1
1880/8/19,25.0,8,1,29.6,8,1,21.3,8,1
1880/8/20,25.1,8,1,30.2,8,1,20.6,8,1
1880/8/21,25.7,8,1,31.2,8,1,21.8,8,1
1880/8/22,25.9,8,1,30.7,8,1,20.0,8,1
1880/8/23,26.4,8,1,30.6,8,1,22.2,8,1
1880/8/24,27.7,8,1,32.8,8,1,21.2,8,1
1880/8/25,26.8,8,1,30.6,8,1,22.8,8,1
1880/8/26,27.5,8,1,31.6,8,1,22.8,8,1
1880/8/27,22.8,8,1,25.9,8,1,20.4,8,1
1880/8/28,23.2,8,1,26.8,8,1,20.0,8,1
1880/8/29,22.4,8,1,27.2,8,1,18.8,8,1
1880/8/30,22.9,8,1,27.3,8,1,17.8,8,1
1880/8/31,20.7,8,1,22.0,8,1,17.8,8,1
1880/9/1,21.2,8,1,25.7,8,1,17.4,8,1
1880/9/2,21.9,8,1,26.7,8,1,18.5,8,1
1880/9/3,21.9,8,1,26.8,8,1,17.2,8,1
1880/9/4,23.0,8,1,27.5,8,1,17.1,8,1
1880/9/5,21.2,8,1,23.5,8,1,19.1,8,1
1880/9/6,21.3,8,1,23.3,8,1,18.2,8,1
1880/9/7,23.9,8,1,29.0,8,1,19.4,8,1
1880/9/8,24.3,8,1,30.0,8,1,18.5,8,1
1880/9/9,24.2,8,1,27.8,8,1,20.0,8,1
1880/9/10,25.3,8,1,29.3,8,1,22.2,8,1
1880/9/11,25.5,8,1,30.4,8,1,20.9,8,1
1880/9/12,23.3,8,1,28.1,8,1,19.5,8,1
1880/9/13,24.0,8,1,28.5,8,1,18.3,8,1
1880/9/14,24.4,8,1,28.6,8,1,20.2,8,1
1880/9/15,25.2,8,1,29.0,8,1,21.6,8,1
1880/9/16,24.1,8,1,27.9,8,1,18.9,8,1
1880/9/17,21.3,8,1,27.4,8,1,15.6,8,1
1880/9/18,22.0,8,1,26.7,8,1,16.1,8,1
1880/9/19,23.0,8,1,27.1,8,1,19.2,8,1
1880/9/20,23.6,8,1,26.9,8,1,20.1,8,1
1880/9/21,23.4,8,1,29.0,8,1,18.7,8,1
1880/9/22,24.2,8,1,29.2,8,1,20.4,8,1
1880/9/23,26.8,8,1,32.2,8,1,21.2,8,1
1880/9/24,20.1,8,1,23.9,8,1,15.6,8,1
1880/9/25,20.5,8,1,24.4,8,1,15.0,8,1
1880/9/26,20.6,8,1,21.8,8,1,17.7,8,1
1880/9/27,19.4,8,1,25.1,8,1,13.7,8,1
1880/9/28,18.9,8,1,26.1,8,1,12.2,8,1
1880/9/29,18.9,8,1,25.1,8,1,14.9,8,1
1880/9/30,17.7,8,1,23.5,8,1,11.6,8,1
1880/10/1,17.1,8,1,20.6,8,1,13.3,8,1
1880/10/2,17.9,8,1,19.6,8,1,15.5,8,1
1880/10/3,18.8,8,1,23.4,8,1,15.7,8,1
1880/10/4,19.2,8,1,25.1,8,1,13.8,8,1
1880/10/5,19.1,8,1,25.6,8,1,13.7,8,1
1880/10/6,14.7,8,1,16.5,8,1,12.7,8,1
1880/10/7,16.7,8,1,21.4,8,1,13.2,8,1
1880/10/8,16.6,8,1,21.8,8,1,12.8,8,1
1880/10/9,17.5,8,1,23.8,8,1,11.4,8,1
1880/10/10,18.1,8,1,25.8,8,1,12.8,8,1
1880/10/11,17.8,8,1,24.5,8,1,11.6,8,1
1880/10/12,16.3,8,1,17.7,8,1,13.9,8,1
1880/10/13,15.8,8,1,19.1,8,1,12.7,8,1
1880/10/14,16.4,8,1,23.4,8,1,10.2,8,1
1880/10/15,17.5,8,1,22.8,8,1,11.3,8,1
1880/10/16,18.3,8,1,22.8,8,1,12.7,8,1
1880/10/17,17.6,8,1,22.3,8,1,14.5,8,1
1880/10/18,17.4,8,1,23.3,8,1,11.9,8,1
1880/10/19,16.8,8,1,22.8,8,1,11.8,8,1
1880/10/20,14.8,8,1,18.9,8,1,10.8,8,1
1880/10/21,14.4,8,1,17.0,8,1,11.4,8,1
1880/10/22,15.4,8,1,20.0,8,1,11.5,8,1
1880/10/23,15.7,8,1,18.8,8,1,14.2,8,1
1880/10/24,16.6,8,1,22.3,8,1,13.5,8,1
1880/10/25,16.7,8,1,23.5,8,1,11.3,8,1
1880/10/26,16.1,8,1,22.4,8,1,10.2,8,1
1880/10/27,16.3,8,1,23.1,8,1,6.9,8,1
1880/10/28,15.8,8,1,20.7,8,1,10.8,8,1
1880/10/29,16.5,8,1,22.2,8,1,11.3,8,1
1880/10/30,15.3,8,1,20.9,8,1,9.7,8,1
1880/10/31,12.5,8,1,16.9,8,1,7.8,8,1
1880/11/1,11.5,8,1,18.1,8,1,5.1,8,1
1880/11/2,13.8,8,1,20.2,8,1,9.0,8,1
1880/11/3,13.5,8,1,22.1,8,1,6.7,8,1
1880/11/4,14.0,8,1,20.6,8,1,6.8,8,1
1880/11/5,14.4,8,1,21.7,8,1,6.1,8,1
1880/11/6,12.4,8,1,14.3,8,1,8.4,8,1
1880/11/7,13.8,8,1,19.4,8,1,6.8,8,1
1880/11/8,11.8,8,1,19.3,8,1,2.7,8,1
1880/11/9,9.7,8,1,17.6,8,1,2.6,8,1
1880/11/10,8.8,8,1,17.4,8,1,0.1,8,1
1880/11/11,8.8,8,1,16.2,8,1,0.9,8,1
1880/11/12,8.7,8,1,11.2,8,1,5.2,8,1
1880/11/13,8.6,8,1,9.7,8,1,4.7,8,1
1880/11/14,10.8,8,1,16.6,8,1,5.7,8,1
1880/11/15,13.0,8,1,19.9,8,1,1.8,8,1
1880/11/16,10.6,8,1,17.1,8,1,2.1,8,1
1880/11/17,10.4,8,1,16.8,8,1,1.8,8,1
1880/11/18,9.9,8,1,17.9,8,1,3.3,8,1
1880/11/19,11.3,8,1,18.4,8,1,1.2,8,1
1880/11/20,9.5,8,1,14.4,8,1,5.1,8,1
1880/11/21,10.3,8,1,17.2,8,1,3.3,8,1
1880/11/22,9.6,8,1,16.9,8,1,1.7,8,1
1880/11/23,7.3,8,1,9.4,8,1,1.2,8,1
1880/11/24,6.8,8,1,17.4,8,1,0.5,8,1
1880/11/25,8.1,8,1,15.5,8,1,1.7,8,1
1880/11/26,8.4,8,1,18.3,8,1,0.8,8,1
1880/11/27,9.6,8,1,16.1,8,1,3.0,8,1
1880/11/28,8.0,8,1,13.9,8,1,1.8,8,1
1880/11/29,6.6,8,1,12.9,8,1,0.8,8,1
1880/11/30,6.7,8,1,16.6,8,1,-1.1,8,1
1880/12/1,7.4,8,1,15.0,8,1,-1.0,8,1
1880/12/2,7.9,8,1,16.0,8,1,0.3,8,1
1880/12/3,6.1,8,1,13.3,8,1,0.5,8,1
1880/12/4,6.3,8,1,13.3,8,1,-1.0,8,1
1880/12/5,3.2,8,1,10.9,8,1,-2.7,8,1
1880/12/6,4.3,8,1,10.9,8,1,-1.6,8,1
1880/12/7,3.3,8,1,11.7,8,1,-3.9,8,1
1880/12/8,4.2,8,1,11.1,8,1,-1.6,8,1
1880/12/9,6.8,8,1,13.4,8,1,-3.4,8,1
1880/12/10,2.2,8,1,11.3,8,1,-3.7,8,1
1880/12/11,5.6,8,1,13.9,8,1,-3.5,8,1
1880/12/12,7.2,8,1,13.8,8,1,-1.1,8,1
1880/12/13,5.6,8,1,14.2,8,1,-0.6,8,1
1880/12/14,4.7,8,1,12.8,8,1,-3.6,8,1
1880/12/15,5.1,8,1,8.7,8,1,-0.8,8,1
1880/12/16,2.1,8,1,9.1,8,1,-3.3,8,1
1880/12/17,4.3,8,1,13.2,8,1,-3.3,8,1
1880/12/18,4.6,8,1,11.2,8,1,-1.6,8,1
1880/12/19,4.6,8,1,11.2,8,1,-1.4,8,1
1880/12/20,4.4,8,1,10.2,8,1,-2.1,8,1
1880/12/21,2.6,8,1,10.4,8,1,-4.2,8,1
1880/12/22,3.7,8,1,11.9,8,1,-4.8,8,1
1880/12/23,3.1,8,1,8.6,8,1,-1.7,8,1
1880/12/24,0.0,8,1,5.4,8,1,-5.1,8,1
1880/12/25,0.6,8,1,7.7,8,1,-5.6,8,1
1880/12/26,0.7,8,1,10.0,8,1,-5.6,8,1
1880/12/27,2.6,8,1,10.2,8,1,-4.3,8,1
1880/12/28,1.4,8,1,6.7,8,1,-3.7,8,1
1880/12/29,1.3,8,1,8.4,8,1,-6.8,8,1
1880/12/30,3.7,8,1,9.8,8,1,-3.1,8,1
1880/12/31,0.6,8,1,9.0,8,1,-4.1,8,1
1881/1/1,1.7,8,1,8.7,8,1,-2.3,8,1
1881/1/2,3.6,8,1,10.0,8,1,-2.1,8,1
1881/1/3,2.5,8,1,10.4,8,1,-3.3,8,1
1881/1/4,2.1,8,1,10.2,8,1,-3.7,8,1
1881/1/5,4.3,8,1,14.2,8,1,-4.4,8,1
1881/1/6,5.4,8,1,11.8,8,1,-0.2,8,1
1881/1/7,2.8,8,1,8.1,8,1,-3.9,8,1
1881/1/8,2.5,8,1,9.7,8,1,-6.7,8,1
1881/1/9,2.3,8,1,11.8,8,1,-4.1,8,1
1881/1/10,3.9,8,1,11.3,8,1,-3.8,8,1
1881/1/11,0.4,8,1,7.6,8,1,-6.4,8,1
1881/1/12,-0.6,8,1,8.4,8,1,-7.2,8,1
1881/1/13,0.6,8,1,9.5,8,1,-8.4,8,1
1881/1/14,1.7,8,1,9.2,8,1,-5.1,8,1
1881/1/15,2.2,8,1,8.9,8,1,-3.8,8,1
1881/1/16,1.6,8,1,11.8,8,1,-4.0,8,1
1881/1/17,2.4,8,1,9.8,8,1,-4.3,8,1
1881/1/18,3.6,8,1,11.1,8,1,-3.3,8,1
1881/1/19,0.7,8,1,4.1,8,1,-2.7,8,1
1881/1/20,0.6,8,1,6.3,8,1,-4.4,8,1
1881/1/21,1.4,8,1,8.4,8,1,-6.5,8,1
1881/1/22,2.3,8,1,6.2,8,1,-1.0,8,1
1881/1/23,1.6,8,1,8.8,8,1,-4.3,8,1
1881/1/24,1.4,8,1,4.9,8,1,-3.4,8,1
1881/1/25,-0.1,8,1,3.9,8,1,-4.2,8,1
1881/1/26,0.8,8,1,6.2,8,1,-4.4,8,1
1881/1/27,2.8,8,1,8.5,8,1,-2.6,8,1
1881/1/28,2.9,8,1,9.4,8,1,-2.7,8,1
1881/1/29,4.9,8,1,12.6,8,1,-2.0,8,1
1881/1/30,3.3,8,1,8.1,8,1,-4.3,8,1
1881/1/31,0.6,8,1,7.3,8,1,-6.5,8,1
1881/2/1,2.6,8,1,9.5,8,1,-3.6,8,1
1881/2/2,2.4,8,1,10.6,8,1,-4.0,8,1
1881/2/3,5.1,8,1,8.3,8,1,1.5,8,1
1881/2/4,4.4,8,1,8.6,8,1,-0.7,8,1
1881/2/5,3.5,8,1,10.3,8,1,-2.7,8,1
1881/2/6,0.9,8,1,6.6,8,1,-3.9,8,1
1881/2/7,2.2,8,1,7.9,8,1,-4.9,8,1
1881/2/8,1.8,8,1,8.4,8,1,-5.4,8,1
1881/2/9,4.3,8,1,11.1,8,1,-4.1,8,1
1881/2/10,4.9,8,1,14.2,8,1,-3.8,8,1
1881/2/11,2.5,8,1,7.6,8,1,-3.9,8,1
1881/2/12,2.4,8,1,8.2,8,1,-5.5,8,1
1881/2/13,3.7,8,1,9.7,8,1,-4.3,8,1
1881/2/14,2.2,8,1,5.1,8,1,-0.9,8,1
1881/2/15,5.7,8,1,12.6,8,1,-0.8,8,1
1881/2/16,2.6,8,1,5.5,8,1,0.0,8,1
1881/2/17,4.7,8,1,11.2,8,1,-2.1,8,1
1881/2/18,2.8,8,1,9.5,8,1,-2.2,8,1
1881/2/19,2.4,8,1,7.3,8,1,-3.5,8,1
1881/2/20,4.4,8,1,13.6,8,1,-0.3,8,1
1881/2/21,3.4,8,1,7.9,8,1,-1.4,8,1
1881/2/22,0.1,8,1,5.6,8,1,-4.2,8,1
1881/2/23,3.2,8,1,8.9,8,1,-3.8,8,1
1881/2/24,9.9,8,1,19.5,8,1,0.4,8,1
1881/2/25,8.2,8,1,13.3,8,1,4.5,8,1
1881/2/26,4.1,8,1,6.2,8,1,0.2,8,1
1881/2/27,4.8,8,1,10.0,8,1,1.1,8,1
1881/2/28,3.6,8,1,5.7,8,1,0.0,8,1
1881/3/1,5.6,8,1,10.6,8,1,2.1,8,1
1881/3/2,5.9,8,1,10.0,8,1,0.6,8,1
1881/3/3,4.8,8,1,8.7,8,1,-0.3,8,1
1881/3/4,2.6,8,1,4.6,8,1,-1.0,8,1
1881/3/5,2.4,8,1,6.0,8,1,-0.9,8,1
1881/3/6,0.2,8,1,2.2,8,1,-2.7,8,1
1881/3/7,1.5,8,1,6.1,8,1,-2.2,8,1
1881/3/8,0.6,8,1,2.3,8,1,-2.7,8,1
1881/3/9,4.7,8,1,11.2,8,1,-1.2,8,1
1881/3/10,4.9,8,1,8.4,8,1,-0.4,8,1
1881/3/11,2.9,8,1,5.6,8,1,-0.4,8,1
1881/3/12,8.3,8,1,15.6,8,1,2.5,8,1
1881/3/13,5.4,8,1,8.4,8,1,0.5,8,1
1881/3/14,5.6,8,1,12.1,8,1,0.4,8,1
