ダウンロードした時刻：2018/07/22 14:24:36

,東京,東京,東京,東京,東京,東京,東京,東京,東京
1970/3/29,12.1,8,1,16.5,8,1,6.2,8,1
1970/3/30,11.8,8,1,16.5,8,1,6.7,8,1
1970/3/31,9.4,8,1,13.8,8,1,5.1,8,1
1970/4/1,10.7,8,1,16.2,8,1,4.9,8,1
1970/4/2,8.6,8,1,10.9,8,1,6.3,8,1
1970/4/3,7.8,8,1,10.0,8,1,6.3,8,1
1970/4/4,8.7,8,1,12.0,8,1,5.5,8,1
1970/4/5,9.1,8,1,12.4,8,1,6.1,8,1
1970/4/6,11.8,8,1,15.7,8,1,5.9,8,1
1970/4/7,14.2,8,1,18.5,8,1,8.6,8,1
1970/4/8,14.4,8,1,19.2,8,1,9.7,8,1
1970/4/9,13.8,8,1,18.0,8,1,10.1,8,1
1970/4/10,15.4,8,1,21.1,8,1,9.9,8,1
1970/4/11,9.8,8,1,13.7,8,1,8.9,8,1
1970/4/12,13.2,8,1,19.5,8,1,9.5,8,1
1970/4/13,9.9,8,1,14.6,8,1,6.2,8,1
1970/4/14,9.1,8,1,13.1,8,1,4.9,8,1
1970/4/15,12.9,8,1,17.1,8,1,7.0,8,1
1970/4/16,15.4,8,1,20.1,8,1,9.1,8,1
1970/4/17,17.8,8,1,22.1,8,1,11.6,8,1
1970/4/18,11.2,8,1,18.3,8,1,8.5,8,1
1970/4/19,13.1,8,1,15.3,8,1,9.4,8,1
1970/4/20,14.6,8,1,18.7,8,1,11.4,8,1
1970/4/21,17.4,8,1,21.9,8,1,14.0,8,1
1970/4/22,11.1,8,1,14.1,8,1,8.6,8,1
1970/4/23,12.5,8,1,18.3,8,1,7.5,8,1
1970/4/24,13.6,8,1,19.5,8,1,8.1,8,1
1970/4/25,13.0,8,1,16.0,8,1,9.2,8,1
1970/4/26,14.7,8,1,19.0,8,1,11.2,8,1
1970/4/27,17.5,8,1,23.0,8,1,13.5,8,1
1970/4/28,14.8,8,1,16.5,8,1,11.9,8,1
1970/4/29,17.7,8,1,24.1,8,1,11.9,8,1
1970/4/30,16.4,8,1,20.5,8,1,13.7,8,1
1970/5/1,17.6,8,1,23.5,8,1,11.2,8,1
1970/5/2,18.0,8,1,24.8,8,1,12.3,8,1
1970/5/3,18.5,8,1,23.4,8,1,14.8,8,1
1970/5/4,17.9,8,1,23.5,8,1,13.9,8,1
1970/5/5,16.7,8,1,19.9,8,1,14.3,8,1
1970/5/6,17.3,8,1,20.3,8,1,13.7,8,1
1970/5/7,15.9,8,1,17.0,8,1,13.9,8,1
1970/5/8,19.1,8,1,22.4,8,1,15.6,8,1
1970/5/9,19.3,8,1,22.6,8,1,17.6,8,1
1970/5/10,19.0,8,1,21.5,8,1,17.3,8,1
1970/5/11,19.1,8,1,20.9,8,1,18.1,8,1
1970/5/12,20.4,8,1,24.2,8,1,16.5,8,1
1970/5/13,18.9,8,1,23.0,8,1,15.3,8,1
1970/5/14,20.2,8,1,25.0,8,1,15.5,8,1
1970/5/15,19.5,8,1,24.2,8,1,15.5,8,1
1970/5/16,19.4,8,1,24.2,8,1,15.1,8,1
1970/5/17,14.7,8,1,17.3,8,1,13.1,8,1
1970/5/18,21.6,8,1,30.0,8,1,14.6,8,1
1970/5/19,22.2,8,1,27.8,8,1,15.8,8,1
1970/5/20,20.0,8,1,23.1,8,1,14.2,8,1
1970/5/21,20.1,8,1,24.1,8,1,14.5,8,1
1970/5/22,21.1,8,1,28.1,8,1,17.0,8,1
1970/5/23,20.2,8,1,24.8,8,1,14.5,8,1
1970/5/24,19.7,8,1,22.8,8,1,17.0,8,1
1970/5/25,20.2,8,1,25.0,8,1,14.9,8,1
1970/5/26,21.7,8,1,26.3,8,1,18.3,8,1
1970/5/27,24.7,8,1,29.2,8,1,21.0,8,1
1970/5/28,22.6,8,1,26.2,8,1,19.4,8,1
1970/5/29,20.2,8,1,23.5,8,1,16.8,8,1
1970/5/30,20.0,8,1,24.5,8,1,15.7,8,1
1970/5/31,20.8,8,1,25.0,8,1,16.1,8,1
1970/6/1,18.4,8,1,21.6,8,1,15.0,8,1
1970/6/2,21.3,8,1,26.9,8,1,17.4,8,1
1970/6/3,18.0,8,1,19.9,8,1,17.0,8,1
1970/6/4,20.4,8,1,25.3,8,1,16.0,8,1
1970/6/5,19.9,8,1,22.5,8,1,18.2,8,1
1970/6/6,19.7,8,1,24.0,8,1,16.7,8,1
1970/6/7,22.5,8,1,29.2,8,1,15.0,8,1
1970/6/8,22.8,8,1,29.1,8,1,16.6,8,1
1970/6/9,22.8,8,1,28.3,8,1,17.9,8,1
1970/6/10,22.1,8,1,24.9,8,1,20.0,8,1
1970/6/11,20.6,8,1,22.2,8,1,19.0,8,1
1970/6/12,19.1,8,1,20.3,8,1,17.5,8,1
1970/6/13,22.7,8,1,27.0,8,1,19.1,8,1
1970/6/14,23.1,8,1,27.3,8,1,19.9,8,1
1970/6/15,18.1,8,1,20.2,8,1,16.0,8,1
1970/6/16,15.0,8,1,16.1,8,1,14.1,8,1
1970/6/17,15.7,8,1,18.0,8,1,13.1,8,1
1970/6/18,19.1,8,1,22.2,8,1,15.8,8,1
1970/6/19,19.5,8,1,20.8,8,1,18.5,8,1
1970/6/20,21.9,8,1,25.3,8,1,19.0,8,1
1970/6/21,20.2,8,1,21.8,8,1,19.4,8,1
1970/6/22,20.1,8,1,22.8,8,1,18.5,8,1
1970/6/23,20.8,8,1,23.5,8,1,17.9,8,1
1970/6/24,22.3,8,1,25.6,8,1,18.6,8,1
1970/6/25,21.1,8,1,23.3,8,1,19.3,8,1
1970/6/26,21.4,8,1,24.6,8,1,19.1,8,1
1970/6/27,22.9,8,1,28.7,8,1,19.9,8,1
1970/6/28,24.7,8,1,31.0,8,1,19.4,8,1
1970/6/29,23.1,8,1,27.2,8,1,20.6,8,1
1970/6/30,22.2,8,1,24.0,8,1,21.0,8,1
1970/7/1,19.9,8,1,21.4,8,1,18.8,8,1
1970/7/2,20.8,8,1,23.6,8,1,18.1,8,1
1970/7/3,21.4,8,1,24.7,8,1,17.8,8,1
1970/7/4,22.3,8,1,25.2,8,1,19.4,8,1
1970/7/5,23.1,8,1,26.3,8,1,20.9,8,1
1970/7/6,19.9,8,1,21.9,8,1,19.5,8,1
1970/7/7,19.1,8,1,20.9,8,1,17.8,8,1
1970/7/8,19.0,8,1,21.4,8,1,17.1,8,1
1970/7/9,21.3,8,1,24.4,8,1,18.0,8,1
1970/7/10,23.8,8,1,27.5,8,1,21.0,8,1
1970/7/11,23.5,8,1,24.9,8,1,21.5,8,1
1970/7/12,27.0,8,1,33.1,8,1,22.9,8,1
1970/7/13,25.8,8,1,27.9,8,1,23.8,8,1
1970/7/14,24.5,8,1,27.6,8,1,22.4,8,1
1970/7/15,26.1,8,1,29.9,8,1,22.4,8,1
1970/7/16,26.0,8,1,29.6,8,1,23.7,8,1
1970/7/17,25.1,8,1,27.4,8,1,23.5,8,1
1970/7/18,27.5,8,1,32.0,8,1,23.4,8,1
1970/7/19,28.3,8,1,32.1,8,1,26.1,8,1
1970/7/20,28.6,8,1,32.3,8,1,26.0,8,1
1970/7/21,28.6,8,1,33.2,8,1,24.2,8,1
1970/7/22,28.4,8,1,33.0,8,1,25.6,8,1
1970/7/23,28.4,8,1,33.9,8,1,23.8,8,1
1970/7/24,28.2,8,1,33.8,8,1,23.3,8,1
1970/7/25,29.0,8,1,34.7,8,1,23.9,8,1
1970/7/26,28.8,8,1,34.9,8,1,24.1,8,1
1970/7/27,28.6,8,1,32.9,8,1,24.5,8,1
1970/7/28,28.7,8,1,32.5,8,1,24.9,8,1
1970/7/29,28.9,8,1,32.6,8,1,24.6,8,1
1970/7/30,28.0,8,1,32.3,8,1,26.3,8,1
1970/7/31,28.2,8,1,33.3,8,1,25.8,8,1
1970/8/1,29.5,8,1,34.7,8,1,26.2,8,1
1970/8/2,27.7,8,1,32.9,8,1,25.5,8,1
1970/8/3,24.7,8,1,26.2,8,1,23.5,8,1
1970/8/4,26.9,8,1,30.8,8,1,23.3,8,1
1970/8/5,29.8,8,1,35.4,8,1,24.7,8,1
1970/8/6,29.6,8,1,35.0,8,1,26.4,8,1
1970/8/7,25.7,8,1,27.8,8,1,23.0,8,1
1970/8/8,25.8,8,1,31.2,8,1,22.5,8,1
1970/8/9,25.8,8,1,31.1,8,1,22.5,8,1
1970/8/10,25.4,8,1,30.3,8,1,21.5,8,1
1970/8/11,26.5,8,1,31.1,8,1,22.7,8,1
1970/8/12,24.7,8,1,29.5,8,1,20.0,8,1
1970/8/13,25.4,8,1,29.9,8,1,19.9,8,1
1970/8/14,27.6,8,1,31.0,8,1,23.5,8,1
1970/8/15,28.2,8,1,31.3,8,1,26.7,8,1
1970/8/16,29.8,8,1,34.4,8,1,26.6,8,1
1970/8/17,28.4,8,1,32.6,8,1,25.1,8,1
1970/8/18,28.1,8,1,32.4,8,1,25.7,8,1
1970/8/19,26.9,8,1,30.7,8,1,24.7,8,1
1970/8/20,28.5,8,1,33.2,8,1,24.8,8,1
1970/8/21,28.3,8,1,31.3,8,1,25.9,8,1
1970/8/22,28.6,8,1,32.5,8,1,26.9,8,1
1970/8/23,28.5,8,1,32.1,8,1,26.1,8,1
1970/8/24,28.7,8,1,33.5,8,1,25.3,8,1
1970/8/25,28.4,8,1,33.9,8,1,23.5,8,1
1970/8/26,27.9,8,1,32.9,8,1,24.1,8,1
1970/8/27,27.6,8,1,33.1,8,1,23.8,8,1
1970/8/28,27.7,8,1,32.2,8,1,23.8,8,1
1970/8/29,29.7,8,1,35.5,8,1,25.4,8,1
1970/8/30,23.6,8,1,27.4,8,1,21.0,8,1
1970/8/31,24.7,8,1,28.0,8,1,20.9,8,1
1970/9/1,27.7,8,1,31.7,8,1,24.4,8,1
1970/9/2,29.3,8,1,33.9,8,1,24.9,8,1
1970/9/3,29.3,8,1,35.4,8,1,26.2,8,1
1970/9/4,25.1,8,1,29.1,8,1,22.8,8,1
1970/9/5,25.3,8,1,28.9,8,1,22.0,8,1
1970/9/6,26.9,8,1,31.3,8,1,23.0,8,1
1970/9/7,26.0,8,1,29.9,8,1,23.3,8,1
1970/9/8,25.1,8,1,27.6,8,1,22.9,8,1
1970/9/9,28.0,8,1,32.4,8,1,23.5,8,1
1970/9/10,28.3,8,1,31.6,8,1,23.8,8,1
1970/9/11,25.2,8,1,29.0,8,1,23.5,8,1
1970/9/12,23.3,8,1,24.3,8,1,21.1,8,1
1970/9/13,25.5,8,1,33.7,8,1,21.0,8,1
1970/9/14,24.4,8,1,26.8,8,1,21.2,8,1
1970/9/15,25.3,8,1,32.6,8,1,22.2,8,1
1970/9/16,22.2,8,1,23.4,8,1,20.6,8,1
1970/9/17,24.2,8,1,26.5,8,1,21.0,8,1
1970/9/18,25.5,8,1,27.0,8,1,23.6,8,1
1970/9/19,20.9,8,1,23.6,8,1,19.6,8,1
1970/9/20,22.6,8,1,27.1,8,1,19.5,8,1
1970/9/21,22.3,8,1,25.0,8,1,19.0,8,1
1970/9/22,26.5,8,1,32.3,8,1,20.0,8,1
1970/9/23,22.8,8,1,27.3,8,1,19.4,8,1
1970/9/24,20.1,8,1,21.3,8,1,18.6,8,1
1970/9/25,21.8,8,1,23.1,8,1,20.1,8,1
1970/9/26,19.3,8,1,22.5,8,1,18.3,8,1
1970/9/27,18.6,8,1,23.1,8,1,13.5,8,1
1970/9/28,19.1,8,1,23.1,8,1,14.8,8,1
1970/9/29,19.0,8,1,21.0,8,1,17.7,8,1
1970/9/30,19.6,8,1,23.8,8,1,17.5,8,1
1970/10/1,19.4,8,1,22.2,8,1,16.9,8,1
1970/10/2,19.9,8,1,23.6,8,1,16.8,8,1
1970/10/3,18.8,8,1,21.4,8,1,16.2,8,1
1970/10/4,16.3,8,1,17.8,8,1,15.2,8,1
1970/10/5,16.1,8,1,18.4,8,1,14.2,8,1
1970/10/6,19.1,8,1,24.2,8,1,13.4,8,1
1970/10/7,18.7,8,1,23.3,8,1,13.2,8,1
1970/10/8,20.5,8,1,25.1,8,1,15.2,8,1
1970/10/9,21.5,8,1,26.1,8,1,16.2,8,1
1970/10/10,21.2,8,1,26.1,8,1,17.0,8,1
1970/10/11,18.1,8,1,19.6,8,1,16.6,8,1
1970/10/12,16.7,8,1,18.1,8,1,15.5,8,1
1970/10/13,19.8,8,1,25.7,8,1,16.8,8,1
1970/10/14,17.4,8,1,19.1,8,1,16.3,8,1
1970/10/15,19.8,8,1,24.8,8,1,16.0,8,1
1970/10/16,19.2,8,1,23.6,8,1,14.1,8,1
1970/10/17,15.6,8,1,18.6,8,1,14.9,8,1
1970/10/18,16.8,8,1,20.7,8,1,13.0,8,1
1970/10/19,16.1,8,1,20.1,8,1,12.1,8,1
1970/10/20,13.4,8,1,17.6,8,1,9.0,8,1
1970/10/21,13.3,8,1,19.7,8,1,7.4,8,1
1970/10/22,15.7,8,1,22.8,8,1,7.9,8,1
1970/10/23,17.4,8,1,23.6,8,1,10.5,8,1
1970/10/24,19.5,8,1,25.3,8,1,12.8,8,1
1970/10/25,20.6,8,1,23.9,8,1,16.3,8,1
1970/10/26,21.1,8,1,25.2,8,1,14.9,8,1
1970/10/27,13.3,8,1,14.9,8,1,11.7,8,1
1970/10/28,10.9,8,1,12.5,8,1,9.3,8,1
1970/10/29,11.1,8,1,14.1,8,1,7.4,8,1
1970/10/30,13.0,8,1,19.1,8,1,8.2,8,1
1970/10/31,13.4,8,1,18.7,8,1,7.6,8,1
1970/11/1,12.2,8,1,14.9,8,1,9.3,8,1
1970/11/2,13.2,8,1,17.1,8,1,10.4,8,1
1970/11/3,14.2,8,1,17.9,8,1,10.4,8,1
1970/11/4,14.9,8,1,20.4,8,1,10.1,8,1
1970/11/5,15.0,8,1,19.4,8,1,9.7,8,1
1970/11/6,14.9,8,1,19.3,8,1,11.8,8,1
1970/11/7,13.0,8,1,18.5,8,1,9.3,8,1
1970/11/8,12.6,8,1,16.8,8,1,8.3,8,1
1970/11/9,14.3,8,1,19.8,8,1,8.0,8,1
1970/11/10,15.5,8,1,20.3,8,1,9.6,8,1
1970/11/11,14.2,8,1,20.0,8,1,8.9,8,1
1970/11/12,13.7,8,1,18.3,8,1,8.1,8,1
1970/11/13,14.6,8,1,21.7,8,1,8.8,8,1
1970/11/14,16.2,8,1,23.4,8,1,9.7,8,1
1970/11/15,7.2,8,1,14.0,8,1,4.2,8,1
1970/11/16,8.7,8,1,13.4,8,1,4.5,8,1
1970/11/17,8.6,8,1,10.9,8,1,5.3,8,1
1970/11/18,12.6,8,1,15.6,8,1,9.6,8,1
1970/11/19,12.6,8,1,13.6,8,1,11.6,8,1
1970/11/20,14.8,8,1,17.7,8,1,11.6,8,1
1970/11/21,17.6,8,1,22.1,8,1,13.5,8,1
1970/11/22,13.7,8,1,17.4,8,1,9.1,8,1
1970/11/23,9.8,8,1,12.5,8,1,7.3,8,1
1970/11/24,8.9,8,1,14.3,8,1,5.3,8,1
1970/11/25,9.5,8,1,13.4,8,1,4.7,8,1
1970/11/26,9.0,8,1,10.1,8,1,8.0,8,1
1970/11/27,10.8,8,1,12.9,8,1,7.8,8,1
1970/11/28,12.9,8,1,16.2,8,1,9.6,8,1
1970/11/29,10.2,8,1,15.3,8,1,4.9,8,1
1970/11/30,4.7,8,1,8.5,8,1,2.0,8,1
1970/12/1,5.7,8,1,10.5,8,1,0.1,8,1
1970/12/2,5.5,8,1,11.6,8,1,1.4,8,1
1970/12/3,7.9,8,1,12.3,8,1,4.6,8,1
1970/12/4,6.3,8,1,10.7,8,1,2.7,8,1
1970/12/5,7.6,8,1,12.2,8,1,1.4,8,1
1970/12/6,8.1,8,1,13.6,8,1,2.7,8,1
1970/12/7,8.2,8,1,11.8,8,1,4.0,8,1
1970/12/8,7.2,8,1,14.8,8,1,3.0,8,1
1970/12/9,6.3,8,1,10.1,8,1,2.2,8,1
1970/12/10,6.2,8,1,11.0,8,1,1.4,8,1
1970/12/11,6.6,8,1,11.8,8,1,1.6,8,1
1970/12/12,6.8,8,1,9.5,8,1,3.4,8,1
1970/12/13,11.7,8,1,20.5,8,1,5.9,8,1
1970/12/14,7.7,8,1,11.2,8,1,5.4,8,1
1970/12/15,7.6,8,1,13.4,8,1,0.6,8,1
1970/12/16,9.8,8,1,15.7,8,1,2.6,8,1
1970/12/17,8.5,8,1,11.8,8,1,4.8,8,1
1970/12/18,10.2,8,1,17.4,8,1,5.0,8,1
1970/12/19,6.6,8,1,8.1,8,1,5.5,8,1
1970/12/20,5.6,8,1,8.4,8,1,3.6,8,1
1970/12/21,6.9,8,1,10.7,8,1,2.8,8,1
1970/12/22,7.8,8,1,11.5,8,1,3.6,8,1
1970/12/23,7.9,8,1,9.3,8,1,6.9,8,1
1970/12/24,7.7,8,1,11.7,8,1,3.2,8,1
1970/12/25,3.5,8,1,8.0,8,1,0.6,8,1
1970/12/26,1.6,8,1,3.4,8,1,-0.2,8,1
1970/12/27,3.7,8,1,7.7,8,1,0.5,8,1
1970/12/28,3.5,8,1,6.9,8,1,-0.4,8,1
1970/12/29,4.9,8,1,9.8,8,1,-0.6,8,1
1970/12/30,6.4,8,1,9.3,8,1,2.6,8,1
1970/12/31,6.0,8,1,7.9,8,1,4.3,8,1
1971/1/1,6.4,8,1,10.5,8,1,3.7,8,1
1971/1/2,5.6,8,1,9.9,8,1,2.2,8,1
1971/1/3,1.0,8,1,3.1,8,1,-0.1,8,1
1971/1/4,2.8,8,1,6.1,8,1,-0.4,8,1
1971/1/5,2.5,8,1,6.5,8,1,-0.3,8,1
1971/1/6,2.8,8,1,7.0,8,1,-1.5,8,1
1971/1/7,5.1,8,1,10.1,8,1,0.3,8,1
1971/1/8,5.2,8,1,8.0,8,1,2.7,8,1
1971/1/9,3.9,8,1,7.1,8,1,1.5,8,1
1971/1/10,2.5,8,1,6.4,8,1,-2.0,8,1
1971/1/11,3.0,8,1,8.4,8,1,-2.2,8,1
1971/1/12,6.4,8,1,12.7,8,1,-0.4,8,1
1971/1/13,7.3,8,1,11.0,8,1,5.1,8,1
1971/1/14,6.8,8,1,11.0,8,1,4.0,8,1
1971/1/15,5.4,8,1,8.6,8,1,2.6,8,1
1971/1/16,5.4,8,1,11.6,8,1,0.7,8,1
1971/1/17,6.7,8,1,9.9,8,1,4.3,8,1
1971/1/18,8.7,8,1,13.5,8,1,4.9,8,1
1971/1/19,7.7,8,1,11.8,8,1,4.8,8,1
1971/1/20,6.4,8,1,9.1,8,1,3.1,8,1
1971/1/21,4.4,8,1,6.7,8,1,2.4,8,1
1971/1/22,8.8,8,1,13.0,8,1,5.6,8,1
1971/1/23,4.7,8,1,8.0,8,1,2.6,8,1
1971/1/24,4.5,8,1,9.3,8,1,1.7,8,1
1971/1/25,6.8,8,1,11.2,8,1,1.8,8,1
1971/1/26,5.9,8,1,10.5,8,1,1.5,8,1
1971/1/27,4.4,8,1,8.3,8,1,0.7,8,1
1971/1/28,4.4,8,1,9.7,8,1,0.1,8,1
1971/1/29,5.0,8,1,8.6,8,1,0.6,8,1
1971/1/30,4.1,8,1,9.7,8,1,1.3,8,1
1971/1/31,4.2,8,1,9.4,8,1,0.6,8,1
1971/2/1,4.1,8,1,8.3,8,1,-1.2,8,1
1971/2/2,3.6,8,1,7.9,8,1,-0.9,8,1
1971/2/3,4.2,8,1,8.1,8,1,-0.6,8,1
1971/2/4,4.5,8,1,9.6,8,1,0.8,8,1
1971/2/5,5.2,8,1,11.2,8,1,-1.5,8,1
1971/2/6,5.3,8,1,10.0,8,1,1.4,8,1
1971/2/7,4.1,8,1,7.6,8,1,0.3,8,1
1971/2/8,5.3,8,1,9.4,8,1,0.6,8,1
1971/2/9,4.3,8,1,10.0,8,1,-0.7,8,1
1971/2/10,3.0,8,1,7.7,8,1,-1.4,8,1
1971/2/11,3.6,8,1,8.4,8,1,-1.0,8,1
1971/2/12,3.2,8,1,6.2,8,1,-0.5,8,1
1971/2/13,4.1,8,1,7.7,8,1,0.8,8,1
1971/2/14,7.0,8,1,10.4,8,1,2.9,8,1
1971/2/15,3.5,8,1,6.6,8,1,1.7,8,1
1971/2/16,9.3,8,1,14.6,8,1,1.9,8,1
1971/2/17,7.5,8,1,10.6,8,1,5.3,8,1
1971/2/18,9.8,8,1,14.6,8,1,6.6,8,1
1971/2/19,6.9,8,1,11.4,8,1,4.0,8,1
1971/2/20,5.7,8,1,9.7,8,1,2.5,8,1
1971/2/21,7.0,8,1,12.6,8,1,0.4,8,1
1971/2/22,8.6,8,1,12.5,8,1,6.0,8,1
1971/2/23,8.4,8,1,10.1,8,1,6.6,8,1
1971/2/24,7.7,8,1,10.9,8,1,3.9,8,1
1971/2/25,4.4,8,1,6.2,8,1,2.4,8,1
1971/2/26,4.0,8,1,5.0,8,1,2.0,8,1
1971/2/27,10.7,8,1,16.2,8,1,4.9,8,1
1971/2/28,8.9,8,1,12.2,8,1,6.3,8,1
1971/3/1,6.1,8,1,8.8,8,1,4.0,8,1
1971/3/2,8.8,8,1,13.4,8,1,3.6,8,1
1971/3/3,7.3,8,1,9.1,8,1,6.1,8,1
1971/3/4,6.7,8,1,10.7,8,1,3.9,8,1
1971/3/5,5.8,8,1,10.6,8,1,2.3,8,1
1971/3/6,4.4,8,1,9.4,8,1,1.2,8,1
1971/3/7,1.9,8,1,6.1,8,1,-0.6,8,1
1971/3/8,3.5,8,1,8.2,8,1,-0.9,8,1
1971/3/9,4.8,8,1,10.2,8,1,-0.5,8,1
1971/3/10,3.5,8,1,8.6,8,1,0.4,8,1
1971/3/11,4.7,8,1,8.8,8,1,-0.5,8,1
1971/3/12,4.9,8,1,8.9,8,1,1.1,8,1
1971/3/13,6.3,8,1,11.4,8,1,2.5,8,1
1971/3/14,5.4,8,1,10.3,8,1,0.9,8,1
1971/3/15,6.8,8,1,10.7,8,1,1.6,8,1
1971/3/16,8.5,8,1,15.0,8,1,1.3,8,1
1971/3/17,9.8,8,1,14.8,8,1,5.6,8,1
1971/3/18,9.1,8,1,13.1,8,1,5.4,8,1
