ダウンロードした時刻：2018/07/22 14:26:56

,東京,東京,東京,東京,東京,東京,東京,東京,東京
1910/3/28,11.2,8,1,15.3,8,1,8.1,8,1
1910/3/29,8.1,8,1,8.9,8,1,7.0,8,1
1910/3/30,8.8,8,1,14.2,8,1,4.0,8,1
1910/3/31,4.6,8,1,7.8,8,1,2.7,8,1
1910/4/1,4.7,8,1,7.5,8,1,2.0,8,1
1910/4/2,4.2,8,1,6.7,8,1,1.3,8,1
1910/4/3,9.1,8,1,13.9,8,1,4.3,8,1
1910/4/4,10.0,8,1,13.3,8,1,7.2,8,1
1910/4/5,10.0,8,1,15.2,8,1,6.5,8,1
1910/4/6,8.1,8,1,11.5,8,1,5.4,8,1
1910/4/7,8.4,8,1,14.5,8,1,4.2,8,1
1910/4/8,8.3,8,1,13.7,8,1,2.1,8,1
1910/4/9,8.4,8,1,12.4,8,1,4.5,8,1
1910/4/10,11.7,8,1,15.3,8,1,7.9,8,1
1910/4/11,14.9,8,1,19.4,8,1,11.2,8,1
1910/4/12,11.4,8,1,14.6,8,1,9.4,8,1
1910/4/13,12.2,8,1,16.8,8,1,7.5,8,1
1910/4/14,13.9,8,1,21.0,8,1,5.5,8,1
1910/4/15,12.3,8,1,16.6,8,1,9.4,8,1
1910/4/16,12.6,8,1,16.0,8,1,9.5,8,1
1910/4/17,15.1,8,1,20.3,8,1,10.7,8,1
1910/4/18,15.8,8,1,21.4,8,1,10.6,8,1
1910/4/19,15.8,8,1,21.4,8,1,10.3,8,1
1910/4/20,14.7,8,1,20.5,8,1,9.9,8,1
1910/4/21,14.3,8,1,20.0,8,1,8.0,8,1
1910/4/22,11.2,8,1,14.1,8,1,9.0,8,1
1910/4/23,13.8,8,1,20.0,8,1,7.3,8,1
1910/4/24,15.2,8,1,19.6,8,1,8.9,8,1
1910/4/25,17.6,8,1,21.6,8,1,14.8,8,1
1910/4/26,15.9,8,1,19.5,8,1,12.2,8,1
1910/4/27,16.1,8,1,22.1,8,1,8.5,8,1
1910/4/28,13.3,8,1,16.4,8,1,11.3,8,1
1910/4/29,15.4,8,1,22.0,8,1,10.4,8,1
1910/4/30,14.2,8,1,20.2,8,1,6.5,8,1
1910/5/1,15.9,8,1,20.7,8,1,9.9,8,1
1910/5/2,13.6,8,1,16.2,8,1,8.7,8,1
1910/5/3,10.1,8,1,15.3,8,1,6.6,8,1
1910/5/4,12.0,8,1,17.6,8,1,5.1,8,1
1910/5/5,15.7,8,1,20.1,8,1,10.6,8,1
1910/5/6,17.3,8,1,21.0,8,1,14.8,8,1
1910/5/7,17.5,8,1,20.7,8,1,14.6,8,1
1910/5/8,18.1,8,1,22.7,8,1,15.1,8,1
1910/5/9,17.9,8,1,22.4,8,1,15.2,8,1
1910/5/10,18.7,8,1,24.7,8,1,13.8,8,1
1910/5/11,18.9,8,1,21.6,8,1,16.1,8,1
1910/5/12,21.8,8,1,28.2,8,1,17.1,8,1
1910/5/13,16.7,8,1,19.1,8,1,13.5,8,1
1910/5/14,17.1,8,1,22.3,8,1,13.3,8,1
1910/5/15,17.1,8,1,20.2,8,1,14.0,8,1
1910/5/16,15.9,8,1,18.0,8,1,13.3,8,1
1910/5/17,15.2,8,1,19.3,8,1,12.0,8,1
1910/5/18,16.3,8,1,20.8,8,1,13.2,8,1
1910/5/19,15.0,8,1,21.5,8,1,12.1,8,1
1910/5/20,15.5,8,1,20.9,8,1,10.4,8,1
1910/5/21,15.5,8,1,18.1,8,1,13.0,8,1
1910/5/22,16.2,8,1,22.0,8,1,12.8,8,1
1910/5/23,17.5,8,1,23.4,8,1,11.2,8,1
1910/5/24,18.6,8,1,24.0,8,1,14.6,8,1
1910/5/25,18.8,8,1,24.2,8,1,13.6,8,1
1910/5/26,18.0,8,1,24.3,8,1,13.4,8,1
1910/5/27,17.7,8,1,23.7,8,1,11.7,8,1
1910/5/28,18.2,8,1,22.0,8,1,15.1,8,1
1910/5/29,13.9,8,1,16.7,8,1,11.7,8,1
1910/5/30,18.4,8,1,24.9,8,1,10.8,8,1
1910/5/31,20.2,8,1,25.5,8,1,14.4,8,1
1910/6/1,20.3,8,1,25.2,8,1,15.3,8,1
1910/6/2,18.8,8,1,20.2,8,1,17.0,8,1
1910/6/3,20.3,8,1,22.8,8,1,17.3,8,1
1910/6/4,21.0,8,1,24.0,8,1,19.5,8,1
1910/6/5,20.3,8,1,23.2,8,1,18.7,8,1
1910/6/6,20.1,8,1,25.3,8,1,18.1,8,1
1910/6/7,20.2,8,1,25.0,8,1,15.3,8,1
1910/6/8,18.7,8,1,23.1,8,1,13.8,8,1
1910/6/9,20.7,8,1,26.2,8,1,15.4,8,1
1910/6/10,19.1,8,1,22.0,8,1,15.9,8,1
1910/6/11,21.2,8,1,27.2,8,1,15.0,8,1
1910/6/12,22.1,8,1,26.9,8,1,16.8,8,1
1910/6/13,23.5,8,1,29.2,8,1,20.1,8,1
1910/6/14,18.3,8,1,22.1,8,1,15.5,8,1
1910/6/15,18.9,8,1,22.8,8,1,15.2,8,1
1910/6/16,19.5,8,1,21.5,8,1,18.2,8,1
1910/6/17,19.1,8,1,21.0,8,1,17.5,8,1
1910/6/18,19.7,8,1,23.5,8,1,16.7,8,1
1910/6/19,20.8,8,1,24.1,8,1,17.3,8,1
1910/6/20,24.7,8,1,30.0,8,1,20.8,8,1
1910/6/21,23.5,8,1,27.9,8,1,21.0,8,1
1910/6/22,22.9,8,1,27.0,8,1,20.8,8,1
1910/6/23,21.7,8,1,25.2,8,1,18.0,8,1
1910/6/24,21.0,8,1,25.3,8,1,17.2,8,1
1910/6/25,20.9,8,1,24.9,8,1,17.1,8,1
1910/6/26,19.7,8,1,23.5,8,1,17.0,8,1
1910/6/27,21.3,8,1,25.1,8,1,18.7,8,1
1910/6/28,19.0,8,1,21.2,8,1,17.3,8,1
1910/6/29,22.0,8,1,28.1,8,1,15.6,8,1
1910/6/30,21.5,8,1,24.5,8,1,18.0,8,1
1910/7/1,21.9,8,1,26.4,8,1,17.5,8,1
1910/7/2,22.5,8,1,25.8,8,1,20.0,8,1
1910/7/3,21.9,8,1,26.3,8,1,16.5,8,1
1910/7/4,18.1,8,1,20.7,8,1,15.8,8,1
1910/7/5,19.7,8,1,24.0,8,1,16.7,8,1
1910/7/6,20.0,8,1,23.2,8,1,17.4,8,1
1910/7/7,22.6,8,1,24.8,8,1,20.4,8,1
1910/7/8,24.2,8,1,28.7,8,1,21.3,8,1
1910/7/9,21.8,8,1,24.5,8,1,19.4,8,1
1910/7/10,20.9,8,1,23.0,8,1,19.1,8,1
1910/7/11,21.2,8,1,23.0,8,1,20.2,8,1
1910/7/12,21.7,8,1,24.0,8,1,20.0,8,1
1910/7/13,22.2,8,1,26.9,8,1,19.1,8,1
1910/7/14,23.7,8,1,28.2,8,1,17.7,8,1
1910/7/15,23.8,8,1,27.0,8,1,21.9,8,1
1910/7/16,21.8,8,1,23.5,8,1,20.2,8,1
1910/7/17,20.2,8,1,21.5,8,1,18.7,8,1
1910/7/18,21.5,8,1,24.2,8,1,19.5,8,1
1910/7/19,23.3,8,1,26.6,8,1,19.4,8,1
1910/7/20,25.6,8,1,28.8,8,1,21.2,8,1
1910/7/21,28.0,8,1,32.7,8,1,22.9,8,1
1910/7/22,25.7,8,1,28.8,8,1,22.5,8,1
1910/7/23,25.1,8,1,29.5,8,1,21.9,8,1
1910/7/24,23.2,8,1,26.5,8,1,20.2,8,1
1910/7/25,23.5,8,1,27.3,8,1,21.4,8,1
1910/7/26,23.4,8,1,27.1,8,1,21.4,8,1
1910/7/27,25.0,8,1,28.6,8,1,21.6,8,1
1910/7/28,24.2,8,1,29.1,8,1,20.3,8,1
1910/7/29,23.7,8,1,26.6,8,1,20.6,8,1
1910/7/30,25.0,8,1,28.7,8,1,22.2,8,1
1910/7/31,26.2,8,1,31.2,8,1,22.7,8,1
1910/8/1,27.0,8,1,32.8,8,1,23.1,8,1
1910/8/2,24.0,8,1,26.6,8,1,22.2,8,1
1910/8/3,22.8,8,1,25.6,8,1,20.2,8,1
1910/8/4,23.7,8,1,29.0,8,1,19.6,8,1
1910/8/5,23.1,8,1,26.0,8,1,20.9,8,1
1910/8/6,23.7,8,1,26.5,8,1,20.7,8,1
1910/8/7,24.8,8,1,28.7,8,1,22.9,8,1
1910/8/8,23.1,8,1,26.0,8,1,22.1,8,1
1910/8/9,23.0,8,1,25.5,8,1,21.3,8,1
1910/8/10,22.8,8,1,23.8,8,1,21.9,8,1
1910/8/11,23.3,8,1,27.3,8,1,19.4,8,1
1910/8/12,25.6,8,1,30.7,8,1,21.6,8,1
1910/8/13,24.2,8,1,25.4,8,1,23.1,8,1
1910/8/14,24.2,8,1,26.1,8,1,22.6,8,1
1910/8/15,24.6,8,1,29.9,8,1,21.2,8,1
1910/8/16,22.6,8,1,25.1,8,1,20.6,8,1
1910/8/17,21.1,8,1,25.9,8,1,19.3,8,1
1910/8/18,19.6,8,1,21.7,8,1,17.1,8,1
1910/8/19,19.3,8,1,22.2,8,1,15.5,8,1
1910/8/20,20.2,8,1,23.4,8,1,17.6,8,1
1910/8/21,23.0,8,1,28.4,8,1,19.1,8,1
1910/8/22,23.3,8,1,28.7,8,1,18.6,8,1
1910/8/23,26.0,8,1,30.5,8,1,21.7,8,1
1910/8/24,28.0,8,1,32.7,8,1,24.0,8,1
1910/8/25,26.8,8,1,31.2,8,1,23.3,8,1
1910/8/26,26.2,8,1,29.6,8,1,24.2,8,1
1910/8/27,26.4,8,1,31.3,8,1,23.1,8,1
1910/8/28,26.5,8,1,30.1,8,1,24.3,8,1
1910/8/29,27.0,8,1,30.8,8,1,23.8,8,1
1910/8/30,26.6,8,1,31.5,8,1,22.0,8,1
1910/8/31,25.4,8,1,30.2,8,1,21.3,8,1
1910/9/1,26.3,8,1,30.1,8,1,23.1,8,1
1910/9/2,26.3,8,1,31.0,8,1,23.4,8,1
1910/9/3,27.0,8,1,31.0,8,1,24.4,8,1
1910/9/4,27.8,8,1,31.9,8,1,25.4,8,1
1910/9/5,27.6,8,1,31.4,8,1,25.1,8,1
1910/9/6,27.5,8,1,31.2,8,1,25.4,8,1
1910/9/7,23.0,8,1,28.0,8,1,18.5,8,1
1910/9/8,19.7,8,1,21.0,8,1,18.8,8,1
1910/9/9,20.1,8,1,21.6,8,1,18.7,8,1
1910/9/10,22.0,8,1,25.4,8,1,19.0,8,1
1910/9/11,23.3,8,1,27.1,8,1,20.6,8,1
1910/9/12,22.5,8,1,27.2,8,1,18.1,8,1
1910/9/13,16.5,8,1,19.1,8,1,15.2,8,1
1910/9/14,16.9,8,1,19.3,8,1,14.9,8,1
1910/9/15,16.3,8,1,20.1,8,1,13.3,8,1
1910/9/16,17.1,8,1,19.0,8,1,15.3,8,1
1910/9/17,18.5,8,1,21.9,8,1,16.3,8,1
1910/9/18,19.6,8,1,25.9,8,1,14.8,8,1
1910/9/19,20.2,8,1,25.4,8,1,14.5,8,1
1910/9/20,22.3,8,1,25.9,8,1,20.3,8,1
1910/9/21,20.0,8,1,23.0,8,1,17.8,8,1
1910/9/22,17.2,8,1,20.1,8,1,13.6,8,1
1910/9/23,17.3,8,1,21.7,8,1,13.5,8,1
1910/9/24,19.1,8,1,24.2,8,1,14.1,8,1
1910/9/25,22.6,8,1,26.0,8,1,18.2,8,1
1910/9/26,19.1,8,1,20.8,8,1,17.1,8,1
1910/9/27,17.9,8,1,18.8,8,1,16.6,8,1
1910/9/28,19.0,8,1,20.0,8,1,17.9,8,1
1910/9/29,17.5,8,1,21.3,8,1,13.9,8,1
1910/9/30,17.0,8,1,22.4,8,1,13.4,8,1
1910/10/1,15.7,8,1,16.4,8,1,14.2,8,1
1910/10/2,16.2,8,1,19.4,8,1,13.0,8,1
1910/10/3,15.4,8,1,17.4,8,1,14.8,8,1
1910/10/4,17.7,8,1,22.7,8,1,14.3,8,1
1910/10/5,17.3,8,1,22.0,8,1,13.7,8,1
1910/10/6,17.0,8,1,22.5,8,1,12.8,8,1
1910/10/7,16.9,8,1,22.3,8,1,12.1,8,1
1910/10/8,17.0,8,1,19.3,8,1,14.0,8,1
1910/10/9,19.8,8,1,23.2,8,1,17.3,8,1
1910/10/10,18.4,8,1,20.8,8,1,15.3,8,1
1910/10/11,15.4,8,1,16.1,8,1,14.6,8,1
1910/10/12,15.3,8,1,16.0,8,1,14.1,8,1
1910/10/13,15.6,8,1,16.9,8,1,14.5,8,1
1910/10/14,17.8,8,1,21.0,8,1,14.8,8,1
1910/10/15,14.6,8,1,17.1,8,1,12.8,8,1
1910/10/16,17.2,8,1,21.0,8,1,14.8,8,1
1910/10/17,15.4,8,1,16.2,8,1,14.7,8,1
1910/10/18,16.6,8,1,21.3,8,1,13.0,8,1
1910/10/19,15.8,8,1,20.8,8,1,12.0,8,1
1910/10/20,15.7,8,1,19.6,8,1,10.8,8,1
1910/10/21,14.0,8,1,15.0,8,1,13.0,8,1
1910/10/22,15.6,8,1,17.7,8,1,13.4,8,1
1910/10/23,17.4,8,1,22.1,8,1,13.6,8,1
1910/10/24,16.1,8,1,21.2,8,1,11.1,8,1
1910/10/25,15.4,8,1,16.9,8,1,14.2,8,1
1910/10/26,15.2,8,1,18.3,8,1,11.4,8,1
1910/10/27,13.8,8,1,19.4,8,1,8.8,8,1
1910/10/28,14.4,8,1,19.6,8,1,9.9,8,1
1910/10/29,14.6,8,1,16.7,8,1,12.6,8,1
1910/10/30,15.2,8,1,20.1,8,1,12.6,8,1
1910/10/31,15.7,8,1,20.4,8,1,12.2,8,1
1910/11/1,14.4,8,1,18.6,8,1,9.9,8,1
1910/11/2,15.9,8,1,20.3,8,1,12.7,8,1
1910/11/3,16.1,8,1,20.8,8,1,10.9,8,1
1910/11/4,11.1,8,1,16.2,8,1,7.8,8,1
1910/11/5,11.4,8,1,17.1,8,1,6.4,8,1
1910/11/6,11.5,8,1,16.9,8,1,7.2,8,1
1910/11/7,10.7,8,1,16.1,8,1,6.5,8,1
1910/11/8,10.4,8,1,18.0,8,1,4.2,8,1
1910/11/9,11.6,8,1,17.3,8,1,8.3,8,1
1910/11/10,11.4,8,1,12.7,8,1,10.0,8,1
1910/11/11,13.9,8,1,20.2,8,1,9.9,8,1
1910/11/12,12.5,8,1,20.6,8,1,6.4,8,1
1910/11/13,12.6,8,1,20.9,8,1,6.6,8,1
1910/11/14,12.1,8,1,16.1,8,1,8.8,8,1
1910/11/15,11.3,8,1,15.4,8,1,7.4,8,1
1910/11/16,12.7,8,1,15.8,8,1,10.5,8,1
1910/11/17,11.0,8,1,16.6,8,1,4.3,8,1
1910/11/18,7.6,8,1,15.0,8,1,1.4,8,1
1910/11/19,7.2,8,1,14.2,8,1,1.4,8,1
1910/11/20,7.0,8,1,14.2,8,1,1.0,8,1
1910/11/21,8.1,8,1,16.1,8,1,0.9,8,1
1910/11/22,8.6,8,1,13.8,8,1,4.1,8,1
1910/11/23,9.3,8,1,12.8,8,1,6.8,8,1
1910/11/24,11.2,8,1,20.1,8,1,5.8,8,1
1910/11/25,8.5,8,1,14.0,8,1,4.4,8,1
1910/11/26,7.1,8,1,13.3,8,1,2.9,8,1
1910/11/27,9.2,8,1,17.6,8,1,2.2,8,1
1910/11/28,7.4,8,1,12.2,8,1,2.9,8,1
1910/11/29,6.4,8,1,12.4,8,1,3.0,8,1
1910/11/30,3.9,8,1,6.0,8,1,1.2,8,1
1910/12/1,9.0,8,1,13.9,8,1,4.4,8,1
1910/12/2,10.4,8,1,15.6,8,1,8.0,8,1
1910/12/3,6.9,8,1,10.2,8,1,1.9,8,1
1910/12/4,5.7,8,1,11.2,8,1,2.4,8,1
1910/12/5,6.7,8,1,11.9,8,1,0.8,8,1
1910/12/6,6.1,8,1,11.9,8,1,2.0,8,1
1910/12/7,5.2,8,1,10.1,8,1,0.3,8,1
1910/12/8,4.1,8,1,8.9,8,1,-0.5,8,1
1910/12/9,2.9,8,1,6.1,8,1,-1.1,8,1
1910/12/10,2.6,8,1,9.1,8,1,-1.6,8,1
1910/12/11,2.6,8,1,9.9,8,1,-3.3,8,1
1910/12/12,2.0,8,1,6.9,8,1,-1.6,8,1
1910/12/13,2.0,8,1,8.0,8,1,-2.6,8,1
1910/12/14,3.8,8,1,9.0,8,1,-1.6,8,1
1910/12/15,2.4,8,1,8.0,8,1,-1.5,8,1
1910/12/16,2.4,8,1,9.0,8,1,-2.6,8,1
1910/12/17,5.3,8,1,11.6,8,1,1.0,8,1
1910/12/18,5.1,8,1,10.6,8,1,0.5,8,1
1910/12/19,2.6,8,1,7.9,8,1,-1.6,8,1
1910/12/20,4.1,8,1,8.6,8,1,-1.5,8,1
1910/12/21,5.2,8,1,7.5,8,1,2.4,8,1
1910/12/22,4.0,8,1,8.5,8,1,-0.9,8,1
1910/12/23,3.1,8,1,10.3,8,1,-2.7,8,1
1910/12/24,3.5,8,1,9.7,8,1,-2.1,8,1
1910/12/25,2.4,8,1,7.2,8,1,-1.4,8,1
1910/12/26,5.4,8,1,11.9,8,1,-0.3,8,1
1910/12/27,4.5,8,1,10.8,8,1,0.5,8,1
1910/12/28,6.4,8,1,12.9,8,1,0.1,8,1
1910/12/29,1.7,8,1,6.8,8,1,-2.6,8,1
1910/12/30,2.1,8,1,8.5,8,1,-2.8,8,1
1910/12/31,1.7,8,1,7.5,8,1,-1.8,8,1
1911/1/1,1.1,8,1,7.1,8,1,-3.2,8,1
1911/1/2,0.1,8,1,6.1,8,1,-5.4,8,1
1911/1/3,1.8,8,1,9.2,8,1,-3.3,8,1
1911/1/4,2.0,8,1,9.4,8,1,-4.7,8,1
1911/1/5,3.4,8,1,7.0,8,1,-1.3,8,1
1911/1/6,2.3,8,1,6.2,8,1,-1.1,8,1
1911/1/7,1.0,8,1,4.5,8,1,-3.4,8,1
1911/1/8,0.4,8,1,4.5,8,1,-1.0,8,1
1911/1/9,2.6,8,1,10.1,8,1,-3.5,8,1
1911/1/10,1.9,8,1,3.7,8,1,0.5,8,1
1911/1/11,3.7,8,1,6.0,8,1,0.7,8,1
1911/1/12,6.1,8,1,8.2,8,1,3.6,8,1
1911/1/13,2.1,8,1,4.5,8,1,-0.7,8,1
1911/1/14,0.6,8,1,5.0,8,1,-1.9,8,1
1911/1/15,1.0,8,1,4.7,8,1,-1.1,8,1
1911/1/16,1.0,8,1,5.0,8,1,-1.9,8,1
1911/1/17,1.9,8,1,8.0,8,1,-1.6,8,1
1911/1/18,1.4,8,1,6.2,8,1,-1.3,8,1
1911/1/19,1.6,8,1,4.0,8,1,-1.6,8,1
1911/1/20,0.2,8,1,1.9,8,1,-0.6,8,1
1911/1/21,0.7,8,1,4.9,8,1,-3.6,8,1
1911/1/22,4.8,8,1,10.5,8,1,-1.1,8,1
1911/1/23,2.7,8,1,7.0,8,1,-1.8,8,1
1911/1/24,0.7,8,1,3.9,8,1,-1.1,8,1
1911/1/25,1.3,8,1,8.7,8,1,-3.5,8,1
1911/1/26,3.6,8,1,11.1,8,1,-2.2,8,1
1911/1/27,4.5,8,1,8.4,8,1,1.4,8,1
1911/1/28,2.2,8,1,3.7,8,1,0.4,8,1
1911/1/29,7.1,8,1,12.4,8,1,3.6,8,1
1911/1/30,6.6,8,1,11.2,8,1,2.4,8,1
1911/1/31,6.1,8,1,7.6,8,1,5.0,8,1
1911/2/1,7.3,8,1,10.5,8,1,4.0,8,1
1911/2/2,8.0,8,1,14.3,8,1,3.4,8,1
1911/2/3,4.3,8,1,10.0,8,1,-0.4,8,1
1911/2/4,3.1,8,1,8.7,8,1,-1.8,8,1
1911/2/5,4.6,8,1,10.3,8,1,-1.8,8,1
1911/2/6,3.3,8,1,10.1,8,1,-2.1,8,1
1911/2/7,2.3,8,1,8.8,8,1,-3.8,8,1
1911/2/8,3.5,8,1,9.8,8,1,-2.2,8,1
1911/2/9,2.9,8,1,6.5,8,1,-0.1,8,1
1911/2/10,2.9,8,1,8.3,8,1,-3.4,8,1
1911/2/11,5.9,8,1,16.1,8,1,-1.5,8,1
1911/2/12,4.8,8,1,9.9,8,1,1.1,8,1
1911/2/13,4.8,8,1,10.2,8,1,1.0,8,1
1911/2/14,7.7,8,1,12.3,8,1,2.9,8,1
1911/2/15,11.3,8,1,18.6,8,1,6.7,8,1
1911/2/16,7.2,8,1,12.0,8,1,3.5,8,1
1911/2/17,3.5,8,1,6.1,8,1,1.1,8,1
1911/2/18,2.3,8,1,5.5,8,1,0.1,8,1
1911/2/19,1.8,8,1,6.5,8,1,-1.3,8,1
1911/2/20,1.5,8,1,7.9,8,1,-3.3,8,1
1911/2/21,3.4,8,1,10.5,8,1,-2.5,8,1
1911/2/22,4.8,8,1,8.8,8,1,0.3,8,1
1911/2/23,6.2,8,1,11.2,8,1,-0.5,8,1
1911/2/24,3.6,8,1,5.5,8,1,1.4,8,1
1911/2/25,7.9,8,1,11.0,8,1,3.8,8,1
1911/2/26,7.9,8,1,9.3,8,1,6.3,8,1
1911/2/27,9.1,8,1,14.0,8,1,4.5,8,1
1911/2/28,8.3,8,1,10.4,8,1,6.8,8,1
1911/3/1,10.5,8,1,14.3,8,1,7.0,8,1
1911/3/2,11.6,8,1,17.3,8,1,3.3,8,1
1911/3/3,5.5,8,1,13.4,8,1,0.1,8,1
1911/3/4,6.5,8,1,13.8,8,1,0.4,8,1
1911/3/5,7.8,8,1,13.3,8,1,2.8,8,1
1911/3/6,9.7,8,1,14.6,8,1,4.5,8,1
1911/3/7,13.4,8,1,18.8,8,1,6.4,8,1
1911/3/8,9.1,8,1,13.6,8,1,2.9,8,1
1911/3/9,12.3,8,1,19.2,8,1,6.4,8,1
1911/3/10,8.4,8,1,11.0,8,1,4.2,8,1
1911/3/11,1.4,8,1,4.4,8,1,0.3,8,1
1911/3/12,3.8,8,1,9.1,8,1,-2.6,8,1
1911/3/13,11.2,8,1,18.6,8,1,4.1,8,1
1911/3/14,9.8,8,1,12.5,8,1,7.5,8,1
1911/3/15,8.6,8,1,13.0,8,1,4.7,8,1
1911/3/16,5.6,8,1,8.2,8,1,3.3,8,1
