ダウンロードした時刻：2018/07/22 14:25:42

,東京,東京,東京,東京,東京,東京,東京,東京,東京
1940/3/27,10.1,8,1,16.2,8,1,5.1,8,1
1940/3/28,6.7,8,1,12.0,8,1,3.2,8,1
1940/3/29,9.4,8,1,15.9,8,1,-0.2,8,1
1940/3/30,12.3,8,1,19.3,8,1,3.3,8,1
1940/3/31,11.2,8,1,16.0,8,1,5.4,8,1
1940/4/1,7.3,8,1,12.2,8,1,2.4,8,1
1940/4/2,11.9,8,1,15.6,8,1,6.7,8,1
1940/4/3,16.7,8,1,20.7,8,1,13.1,8,1
1940/4/4,13.0,8,1,16.8,8,1,8.7,8,1
1940/4/5,7.9,8,1,13.2,8,1,2.1,8,1
1940/4/6,6.0,8,1,11.3,8,1,1.6,8,1
1940/4/7,8.0,8,1,13.1,8,1,2.3,8,1
1940/4/8,12.8,8,1,19.4,8,1,4.2,8,1
1940/4/9,14.1,8,1,17.6,8,1,8.7,8,1
1940/4/10,10.7,8,1,15.5,8,1,4.0,8,1
1940/4/11,13.8,8,1,22.0,8,1,4.7,8,1
1940/4/12,15.7,8,1,24.0,8,1,8.6,8,1
1940/4/13,13.7,8,1,15.5,8,1,12.4,8,1
1940/4/14,14.2,8,1,17.3,8,1,11.7,8,1
1940/4/15,12.3,8,1,16.4,8,1,8.9,8,1
1940/4/16,13.2,8,1,18.1,8,1,8.0,8,1
1940/4/17,15.1,8,1,21.2,8,1,8.2,8,1
1940/4/18,16.4,8,1,20.8,8,1,11.4,8,1
1940/4/19,16.2,8,1,23.6,8,1,12.0,8,1
1940/4/20,14.9,8,1,19.3,8,1,10.6,8,1
1940/4/21,14.1,8,1,17.4,8,1,11.4,8,1
1940/4/22,14.6,8,1,21.6,8,1,9.2,8,1
1940/4/23,8.4,8,1,11.9,8,1,6.5,8,1
1940/4/24,12.0,8,1,17.7,8,1,6.1,8,1
1940/4/25,15.1,8,1,19.4,8,1,9.5,8,1
1940/4/26,17.3,8,1,21.1,8,1,13.4,8,1
1940/4/27,18.1,8,1,20.5,8,1,16.0,8,1
1940/4/28,11.9,8,1,17.7,8,1,8.0,8,1
1940/4/29,12.3,8,1,17.3,8,1,5.6,8,1
1940/4/30,16.4,8,1,22.2,8,1,10.1,8,1
1940/5/1,17.5,8,1,23.5,8,1,12.5,8,1
1940/5/2,17.9,8,1,21.8,8,1,13.2,8,1
1940/5/3,19.3,8,1,23.6,8,1,15.4,8,1
1940/5/4,17.8,8,1,24.9,8,1,11.7,8,1
1940/5/5,12.4,8,1,17.0,8,1,9.5,8,1
1940/5/6,13.0,8,1,18.5,8,1,7.1,8,1
1940/5/7,16.7,8,1,22.7,8,1,7.8,8,1
1940/5/8,18.1,8,1,23.6,8,1,14.9,8,1
1940/5/9,19.8,8,1,27.3,8,1,13.8,8,1
1940/5/10,15.1,8,1,19.4,8,1,11.9,8,1
1940/5/11,16.2,8,1,21.9,8,1,9.3,8,1
1940/5/12,18.7,8,1,22.2,8,1,14.9,8,1
1940/5/13,17.7,8,1,20.1,8,1,14.3,8,1
1940/5/14,16.0,8,1,21.3,8,1,12.0,8,1
1940/5/15,15.7,8,1,21.6,8,1,8.5,8,1
1940/5/16,18.3,8,1,23.2,8,1,12.6,8,1
1940/5/17,14.4,8,1,18.5,8,1,12.4,8,1
1940/5/18,16.4,8,1,22.5,8,1,10.6,8,1
1940/5/19,17.4,8,1,23.3,8,1,10.5,8,1
1940/5/20,18.0,8,1,22.7,8,1,13.0,8,1
1940/5/21,19.9,8,1,26.3,8,1,12.0,8,1
1940/5/22,22.1,8,1,31.2,8,1,13.2,8,1
1940/5/23,21.9,8,1,29.6,8,1,15.4,8,1
1940/5/24,19.4,8,1,23.3,8,1,16.6,8,1
1940/5/25,14.0,8,1,16.6,8,1,12.5,8,1
1940/5/26,16.0,8,1,20.2,8,1,12.1,8,1
1940/5/27,17.6,8,1,22.9,8,1,10.1,8,1
1940/5/28,18.9,8,1,23.7,8,1,14.4,8,1
1940/5/29,19.7,8,1,27.1,8,1,13.3,8,1
1940/5/30,20.1,8,1,24.3,8,1,15.5,8,1
1940/5/31,22.6,8,1,28.1,8,1,17.8,8,1
1940/6/1,20.7,8,1,24.5,8,1,17.8,8,1
1940/6/2,21.3,8,1,26.4,8,1,18.9,8,1
1940/6/3,22.1,8,1,26.6,8,1,17.6,8,1
1940/6/4,21.9,8,1,26.2,8,1,17.8,8,1
1940/6/5,22.7,8,1,27.3,8,1,19.1,8,1
1940/6/6,21.5,8,1,26.0,8,1,18.4,8,1
1940/6/7,21.5,8,1,25.6,8,1,17.8,8,1
1940/6/8,19.9,8,1,23.4,8,1,16.8,8,1
1940/6/9,19.5,8,1,26.4,8,1,15.1,8,1
1940/6/10,19.8,8,1,25.8,8,1,14.3,8,1
1940/6/11,21.8,8,1,26.4,8,1,16.8,8,1
1940/6/12,22.2,8,1,27.6,8,1,16.3,8,1
1940/6/13,22.7,8,1,29.4,8,1,16.8,8,1
1940/6/14,22.8,8,1,28.1,8,1,16.9,8,1
1940/6/15,22.1,8,1,26.9,8,1,18.7,8,1
1940/6/16,23.5,8,1,28.8,8,1,17.8,8,1
1940/6/17,18.1,8,1,20.6,8,1,16.8,8,1
1940/6/18,24.1,8,1,31.1,8,1,16.6,8,1
1940/6/19,23.1,8,1,28.4,8,1,19.0,8,1
1940/6/20,22.7,8,1,28.4,8,1,17.5,8,1
1940/6/21,22.9,8,1,28.5,8,1,17.6,8,1
1940/6/22,23.7,8,1,27.3,8,1,19.8,8,1
1940/6/23,23.8,8,1,27.6,8,1,19.8,8,1
1940/6/24,23.4,8,1,28.2,8,1,18.3,8,1
1940/6/25,24.2,8,1,28.4,8,1,20.4,8,1
1940/6/26,24.3,8,1,29.3,8,1,20.7,8,1
1940/6/27,19.9,8,1,21.9,8,1,18.2,8,1
1940/6/28,22.1,8,1,27.1,8,1,18.1,8,1
1940/6/29,22.8,8,1,27.4,8,1,20.0,8,1
1940/6/30,21.7,8,1,24.7,8,1,19.9,8,1
1940/7/1,24.1,8,1,29.5,8,1,18.0,8,1
1940/7/2,25.3,8,1,29.3,8,1,21.3,8,1
1940/7/3,26.4,8,1,31.6,8,1,22.5,8,1
1940/7/4,27.8,8,1,32.8,8,1,24.4,8,1
1940/7/5,27.2,8,1,30.4,8,1,23.6,8,1
1940/7/6,27.0,8,1,30.9,8,1,23.7,8,1
1940/7/7,27.3,8,1,32.7,8,1,23.2,8,1
1940/7/8,26.2,8,1,31.7,8,1,19.6,8,1
1940/7/9,21.7,8,1,26.3,8,1,19.0,8,1
1940/7/10,25.9,8,1,31.4,8,1,21.7,8,1
1940/7/11,26.4,8,1,31.6,8,1,23.7,8,1
1940/7/12,26.2,8,1,30.4,8,1,23.1,8,1
1940/7/13,27.2,8,1,31.1,8,1,24.4,8,1
1940/7/14,28.9,8,1,32.4,8,1,26.3,8,1
1940/7/15,28.3,8,1,32.1,8,1,24.0,8,1
1940/7/16,26.7,8,1,31.1,8,1,22.9,8,1
1940/7/17,29.2,8,1,33.7,8,1,26.0,8,1
1940/7/18,29.1,8,1,34.4,8,1,25.7,8,1
1940/7/19,28.5,8,1,32.4,8,1,24.4,8,1
1940/7/20,29.6,8,1,35.3,8,1,24.3,8,1
1940/7/21,28.9,8,1,33.3,8,1,24.2,8,1
1940/7/22,29.1,8,1,34.8,8,1,24.1,8,1
1940/7/23,29.8,8,1,34.3,8,1,25.5,8,1
1940/7/24,29.8,8,1,36.4,8,1,24.7,8,1
1940/7/25,29.1,8,1,34.0,8,1,22.8,8,1
1940/7/26,25.3,8,1,29.4,8,1,21.4,8,1
1940/7/27,26.1,8,1,32.1,8,1,22.4,8,1
1940/7/28,24.0,8,1,29.9,8,1,20.5,8,1
1940/7/29,24.0,8,1,29.5,8,1,20.2,8,1
1940/7/30,24.8,8,1,29.8,8,1,21.2,8,1
1940/7/31,25.1,8,1,30.5,8,1,22.2,8,1
1940/8/1,25.0,8,1,30.2,8,1,22.0,8,1
1940/8/2,25.8,8,1,32.3,8,1,22.0,8,1
1940/8/3,24.9,8,1,29.1,8,1,22.8,8,1
1940/8/4,23.6,8,1,25.1,8,1,22.5,8,1
1940/8/5,25.7,8,1,30.5,8,1,22.2,8,1
1940/8/6,26.2,8,1,30.0,8,1,20.7,8,1
1940/8/7,27.1,8,1,30.9,8,1,23.0,8,1
1940/8/8,24.1,8,1,26.5,8,1,20.9,8,1
1940/8/9,21.2,8,1,24.3,8,1,18.5,8,1
1940/8/10,19.0,8,1,20.9,8,1,16.9,8,1
1940/8/11,20.7,8,1,22.7,8,1,19.3,8,1
1940/8/12,23.9,8,1,28.3,8,1,20.0,8,1
1940/8/13,22.6,8,1,24.4,8,1,21.1,8,1
1940/8/14,23.2,8,1,27.4,8,1,20.3,8,1
1940/8/15,24.8,8,1,30.1,8,1,19.5,8,1
1940/8/16,26.3,8,1,31.0,8,1,22.2,8,1
1940/8/17,27.2,8,1,31.6,8,1,23.4,8,1
1940/8/18,26.5,8,1,30.9,8,1,22.9,8,1
1940/8/19,27.2,8,1,31.9,8,1,22.7,8,1
1940/8/20,27.5,8,1,32.7,8,1,23.0,8,1
1940/8/21,26.7,8,1,32.6,8,1,22.7,8,1
1940/8/22,25.5,8,1,29.1,8,1,21.9,8,1
1940/8/23,26.3,8,1,31.0,8,1,21.3,8,1
1940/8/24,27.2,8,1,31.4,8,1,21.9,8,1
1940/8/25,27.6,8,1,31.7,8,1,25.0,8,1
1940/8/26,26.6,8,1,30.7,8,1,21.7,8,1
1940/8/27,26.3,8,1,30.9,8,1,22.0,8,1
1940/8/28,24.1,8,1,28.5,8,1,20.3,8,1
1940/8/29,23.1,8,1,27.3,8,1,19.5,8,1
1940/8/30,23.4,8,1,27.6,8,1,21.2,8,1
1940/8/31,23.4,8,1,27.2,8,1,19.6,8,1
1940/9/1,26.1,8,1,32.1,8,1,22.6,8,1
1940/9/2,24.8,8,1,29.5,8,1,21.9,8,1
1940/9/3,25.7,8,1,30.7,8,1,22.7,8,1
1940/9/4,28.9,8,1,33.4,8,1,25.5,8,1
1940/9/5,27.5,8,1,32.1,8,1,23.7,8,1
1940/9/6,25.8,8,1,31.5,8,1,21.4,8,1
1940/9/7,20.3,8,1,21.7,8,1,19.5,8,1
1940/9/8,22.9,8,1,26.7,8,1,19.9,8,1
1940/9/9,20.8,8,1,22.3,8,1,19.3,8,1
1940/9/10,22.4,8,1,25.8,8,1,19.5,8,1
1940/9/11,26.2,8,1,31.1,8,1,22.5,8,1
1940/9/12,24.9,8,1,31.8,8,1,18.2,8,1
1940/9/13,21.3,8,1,26.4,8,1,16.8,8,1
1940/9/14,22.4,8,1,27.2,8,1,16.7,8,1
1940/9/15,23.9,8,1,30.2,8,1,18.1,8,1
1940/9/16,22.8,8,1,27.6,8,1,20.4,8,1
1940/9/17,20.8,8,1,22.3,8,1,19.0,8,1
1940/9/18,17.6,8,1,21.1,8,1,15.2,8,1
1940/9/19,16.6,8,1,18.3,8,1,14.7,8,1
1940/9/20,17.6,8,1,23.1,8,1,14.4,8,1
1940/9/21,18.0,8,1,23.2,8,1,11.7,8,1
1940/9/22,20.7,8,1,26.9,8,1,16.3,8,1
1940/9/23,19.6,8,1,24.8,8,1,14.7,8,1
1940/9/24,18.5,8,1,23.8,8,1,13.9,8,1
1940/9/25,19.0,8,1,23.4,8,1,15.8,8,1
1940/9/26,20.6,8,1,26.3,8,1,15.1,8,1
1940/9/27,22.0,8,1,26.6,8,1,17.8,8,1
1940/9/28,22.2,8,1,28.4,8,1,19.0,8,1
1940/9/29,16.7,8,1,19.6,8,1,15.1,8,1
1940/9/30,15.7,8,1,17.8,8,1,13.4,8,1
1940/10/1,17.2,8,1,21.2,8,1,14.6,8,1
1940/10/2,18.7,8,1,22.7,8,1,14.9,8,1
1940/10/3,17.4,8,1,19.3,8,1,16.4,8,1
1940/10/4,18.0,8,1,24.4,8,1,13.2,8,1
1940/10/5,18.0,8,1,24.6,8,1,11.2,8,1
1940/10/6,19.4,8,1,25.4,8,1,13.8,8,1
1940/10/7,19.7,8,1,25.9,8,1,14.5,8,1
1940/10/8,20.0,8,1,24.9,8,1,15.6,8,1
1940/10/9,19.6,8,1,24.5,8,1,16.4,8,1
1940/10/10,17.7,8,1,22.8,8,1,14.2,8,1
1940/10/11,17.7,8,1,22.4,8,1,12.8,8,1
1940/10/12,18.4,8,1,23.1,8,1,15.2,8,1
1940/10/13,19.2,8,1,23.8,8,1,14.1,8,1
1940/10/14,18.5,8,1,19.5,8,1,17.5,8,1
1940/10/15,19.2,8,1,24.3,8,1,16.5,8,1
1940/10/16,20.0,8,1,24.4,8,1,16.3,8,1
1940/10/17,16.1,8,1,18.3,8,1,14.5,8,1
1940/10/18,16.3,8,1,20.1,8,1,13.2,8,1
1940/10/19,17.1,8,1,23.4,8,1,11.2,8,1
1940/10/20,17.6,8,1,21.8,8,1,13.3,8,1
1940/10/21,19.5,8,1,23.9,8,1,16.5,8,1
1940/10/22,16.9,8,1,19.9,8,1,13.8,8,1
1940/10/23,13.8,8,1,14.9,8,1,12.4,8,1
1940/10/24,15.7,8,1,19.1,8,1,12.7,8,1
1940/10/25,20.4,8,1,28.9,8,1,14.7,8,1
1940/10/26,15.5,8,1,20.4,8,1,11.1,8,1
1940/10/27,16.0,8,1,22.2,8,1,9.9,8,1
1940/10/28,16.9,8,1,22.4,8,1,13.5,8,1
1940/10/29,18.3,8,1,22.1,8,1,14.3,8,1
1940/10/30,16.2,8,1,18.0,8,1,14.4,8,1
1940/10/31,15.8,8,1,20.4,8,1,12.0,8,1
1940/11/1,15.1,8,1,20.9,8,1,10.8,8,1
1940/11/2,15.5,8,1,22.4,8,1,10.9,8,1
1940/11/3,16.3,8,1,22.8,8,1,11.2,8,1
1940/11/4,16.0,8,1,22.4,8,1,11.6,8,1
1940/11/5,15.2,8,1,20.6,8,1,10.8,8,1
1940/11/6,15.2,8,1,19.2,8,1,11.3,8,1
1940/11/7,16.1,8,1,18.2,8,1,13.7,8,1
1940/11/8,14.6,8,1,16.7,8,1,11.0,8,1
1940/11/9,9.8,8,1,11.9,8,1,6.9,8,1
1940/11/10,10.4,8,1,17.3,8,1,4.4,8,1
1940/11/11,11.6,8,1,16.7,8,1,7.4,8,1
1940/11/12,8.9,8,1,11.3,8,1,6.7,8,1
1940/11/13,10.0,8,1,14.5,8,1,5.4,8,1
1940/11/14,12.2,8,1,15.4,8,1,9.3,8,1
1940/11/15,12.7,8,1,20.1,8,1,6.9,8,1
1940/11/16,11.3,8,1,16.8,8,1,6.4,8,1
1940/11/17,12.0,8,1,16.2,8,1,8.7,8,1
1940/11/18,10.9,8,1,13.5,8,1,8.7,8,1
1940/11/19,11.3,8,1,16.0,8,1,5.2,8,1
1940/11/20,11.9,8,1,14.7,8,1,9.1,8,1
1940/11/21,13.6,8,1,23.2,8,1,8.8,8,1
1940/11/22,9.5,8,1,11.5,8,1,6.9,8,1
1940/11/23,9.4,8,1,12.1,8,1,6.1,8,1
1940/11/24,10.4,8,1,11.8,8,1,8.9,8,1
1940/11/25,14.3,8,1,21.4,8,1,7.4,8,1
1940/11/26,13.5,8,1,17.2,8,1,9.1,8,1
1940/11/27,9.3,8,1,14.2,8,1,5.9,8,1
1940/11/28,7.1,8,1,9.2,8,1,3.4,8,1
1940/11/29,12.7,8,1,17.3,8,1,8.3,8,1
1940/11/30,13.4,8,1,15.4,8,1,11.2,8,1
1940/12/1,10.0,8,1,14.3,8,1,6.4,8,1
1940/12/2,7.7,8,1,13.8,8,1,2.1,8,1
1940/12/3,9.4,8,1,14.7,8,1,4.7,8,1
1940/12/4,6.8,8,1,10.2,8,1,3.1,8,1
1940/12/5,9.6,8,1,15.4,8,1,3.7,8,1
1940/12/6,7.5,8,1,10.7,8,1,4.4,8,1
1940/12/7,8.8,8,1,10.8,8,1,6.7,8,1
1940/12/8,9.0,8,1,17.0,8,1,4.1,8,1
1940/12/9,6.9,8,1,14.6,8,1,0.5,8,1
1940/12/10,9.5,8,1,17.1,8,1,2.7,8,1
1940/12/11,8.4,8,1,13.5,8,1,2.7,8,1
1940/12/12,7.7,8,1,13.8,8,1,2.4,8,1
1940/12/13,4.8,8,1,12.1,8,1,-0.5,8,1
1940/12/14,5.7,8,1,12.5,8,1,-0.5,8,1
1940/12/15,5.9,8,1,11.5,8,1,1.1,8,1
1940/12/16,4.7,8,1,9.4,8,1,-0.9,8,1
1940/12/17,3.8,8,1,5.5,8,1,1.4,8,1
1940/12/18,5.2,8,1,10.4,8,1,1.6,8,1
1940/12/19,5.2,8,1,9.9,8,1,0.8,8,1
1940/12/20,4.7,8,1,9.2,8,1,1.4,8,1
1940/12/21,3.9,8,1,10.5,8,1,-0.4,8,1
1940/12/22,3.4,8,1,11.3,8,1,-1.6,8,1
1940/12/23,2.9,8,1,6.8,8,1,0.9,8,1
1940/12/24,9.0,8,1,12.6,8,1,5.1,8,1
1940/12/25,6.6,8,1,10.8,8,1,2.7,8,1
1940/12/26,2.9,8,1,7.1,8,1,-1.8,8,1
1940/12/27,5.4,8,1,13.8,8,1,-2.3,8,1
1940/12/28,4.9,8,1,9.8,8,1,-0.7,8,1
1940/12/29,3.6,8,1,8.5,8,1,-1.5,8,1
1940/12/30,2.9,8,1,6.7,8,1,-1.4,8,1
1940/12/31,4.7,8,1,12.6,8,1,-2.7,8,1
1941/1/1,5.8,8,1,11.4,8,1,2.4,8,1
1941/1/2,4.3,8,1,9.0,8,1,-1.9,8,1
1941/1/3,6.4,8,1,15.0,8,1,1.2,8,1
1941/1/4,5.9,8,1,9.4,8,1,0.5,8,1
1941/1/5,3.0,8,1,9.6,8,1,-1.6,8,1
1941/1/6,6.5,8,1,14.4,8,1,-1.2,8,1
1941/1/7,3.0,8,1,4.7,8,1,0.7,8,1
1941/1/8,4.4,8,1,9.0,8,1,-0.2,8,1
1941/1/9,7.0,8,1,12.2,8,1,1.8,8,1
1941/1/10,6.9,8,1,9.5,8,1,4.7,8,1
1941/1/11,7.0,8,1,13.8,8,1,3.3,8,1
1941/1/12,5.8,8,1,11.7,8,1,0.4,8,1
1941/1/13,2.3,8,1,8.5,8,1,-3.1,8,1
1941/1/14,2.4,8,1,9.1,8,1,-3.7,8,1
1941/1/15,3.4,8,1,8.5,8,1,-3.2,8,1
1941/1/16,3.5,8,1,9.2,8,1,-1.0,8,1
1941/1/17,5.3,8,1,12.5,8,1,-0.5,8,1
1941/1/18,4.5,8,1,12.9,8,1,-1.3,8,1
1941/1/19,5.2,8,1,12.2,8,1,-0.3,8,1
1941/1/20,6.5,8,1,14.4,8,1,1.4,8,1
1941/1/21,5.1,8,1,11.1,8,1,1.2,8,1
1941/1/22,5.2,8,1,12.1,8,1,-3.0,8,1
1941/1/23,6.4,8,1,10.8,8,1,3.8,8,1
1941/1/24,7.2,8,1,12.2,8,1,2.1,8,1
1941/1/25,6.1,8,1,9.6,8,1,0.6,8,1
1941/1/26,2.3,8,1,8.2,8,1,-1.9,8,1
1941/1/27,3.4,8,1,11.0,8,1,-3.4,8,1
1941/1/28,4.7,8,1,11.0,8,1,-0.9,8,1
1941/1/29,4.3,8,1,7.9,8,1,1.4,8,1
1941/1/30,4.8,8,1,11.0,8,1,-0.5,8,1
1941/1/31,1.6,8,1,7.3,8,1,-2.7,8,1
1941/2/1,0.2,8,1,6.2,8,1,-4.9,8,1
1941/2/2,1.7,8,1,9.4,8,1,-4.5,8,1
1941/2/3,3.6,8,1,10.6,8,1,-1.8,8,1
1941/2/4,4.1,8,1,10.5,8,1,-1.0,8,1
1941/2/5,3.1,8,1,7.6,8,1,0.2,8,1
1941/2/6,7.5,8,1,17.2,8,1,-1.9,8,1
1941/2/7,6.4,8,1,12.4,8,1,2.0,8,1
1941/2/8,3.1,8,1,7.6,8,1,-0.4,8,1
1941/2/9,3.0,8,1,7.7,8,1,-1.3,8,1
1941/2/10,2.9,8,1,9.5,8,1,-1.1,8,1
1941/2/11,4.3,8,1,9.5,8,1,0.4,8,1
1941/2/12,5.8,8,1,13.5,8,1,-0.1,8,1
1941/2/13,2.3,8,1,5.8,8,1,-0.4,8,1
1941/2/14,2.2,8,1,6.8,8,1,-2.1,8,1
1941/2/15,5.7,8,1,12.8,8,1,-1.5,8,1
1941/2/16,6.0,8,1,13.5,8,1,-0.7,8,1
1941/2/17,3.6,8,1,6.3,8,1,1.6,8,1
1941/2/18,5.5,8,1,9.0,8,1,0.2,8,1
1941/2/19,6.0,8,1,6.9,8,1,4.9,8,1
1941/2/20,10.3,8,1,14.9,8,1,6.5,8,1
1941/2/21,9.1,8,1,13.6,8,1,3.6,8,1
1941/2/22,7.7,8,1,16.1,8,1,1.1,8,1
1941/2/23,3.1,8,1,7.9,8,1,-0.1,8,1
1941/2/24,4.2,8,1,10.2,8,1,0.8,8,1
1941/2/25,4.9,8,1,11.3,8,1,-1.2,8,1
1941/2/26,5.4,8,1,11.3,8,1,-1.2,8,1
1941/2/27,9.8,8,1,16.0,8,1,4.2,8,1
1941/2/28,8.8,8,1,11.2,8,1,7.3,8,1
1941/3/1,7.0,8,1,9.8,8,1,4.5,8,1
1941/3/2,3.1,8,1,4.6,8,1,0.9,8,1
1941/3/3,5.8,8,1,10.4,8,1,1.2,8,1
1941/3/4,5.6,8,1,10.7,8,1,1.1,8,1
1941/3/5,3.4,8,1,8.6,8,1,-1.4,8,1
1941/3/6,6.0,8,1,11.2,8,1,-0.1,8,1
1941/3/7,5.3,8,1,7.6,8,1,3.5,8,1
1941/3/8,9.1,8,1,13.9,8,1,4.0,8,1
1941/3/9,7.6,8,1,13.3,8,1,0.9,8,1
1941/3/10,9.4,8,1,15.4,8,1,3.7,8,1
1941/3/11,11.0,8,1,17.6,8,1,5.0,8,1
1941/3/12,11.6,8,1,18.8,8,1,6.2,8,1
1941/3/13,8.7,8,1,12.0,8,1,5.4,8,1
1941/3/14,7.3,8,1,7.8,8,1,5.8,8,1
1941/3/15,10.3,8,1,15.7,8,1,3.9,8,1
1941/3/16,12.1,8,1,17.7,8,1,5.2,8,1
