ダウンロードした時刻：2018/07/22 14:26:28

,東京,東京,東京,東京,東京,東京,東京,東京,東京
1920/3/27,5.8,8,1,11.8,8,1,1.4,8,1
1920/3/28,5.2,8,1,10.5,8,1,0.4,8,1
1920/3/29,5.6,8,1,7.8,8,1,3.1,8,1
1920/3/30,7.3,8,1,8.9,8,1,5.4,8,1
1920/3/31,9.5,8,1,11.1,8,1,8.2,8,1
1920/4/1,13.0,8,1,18.9,8,1,8.3,8,1
1920/4/2,9.5,8,1,10.4,8,1,8.0,8,1
1920/4/3,9.6,8,1,11.2,8,1,7.6,8,1
1920/4/4,14.4,8,1,17.8,8,1,10.9,8,1
1920/4/5,13.3,8,1,16.2,8,1,10.0,8,1
1920/4/6,10.0,8,1,12.8,8,1,7.8,8,1
1920/4/7,9.6,8,1,12.9,8,1,6.4,8,1
1920/4/8,9.8,8,1,14.3,8,1,6.4,8,1
1920/4/9,10.7,8,1,15.5,8,1,6.3,8,1
1920/4/10,11.3,8,1,16.8,8,1,6.3,8,1
1920/4/11,11.5,8,1,18.3,8,1,4.6,8,1
1920/4/12,13.0,8,1,19.5,8,1,6.2,8,1
1920/4/13,14.9,8,1,20.4,8,1,9.1,8,1
1920/4/14,15.1,8,1,19.6,8,1,13.3,8,1
1920/4/15,14.0,8,1,18.1,8,1,11.4,8,1
1920/4/16,13.5,8,1,19.7,8,1,9.3,8,1
1920/4/17,14.0,8,1,19.6,8,1,10.2,8,1
1920/4/18,14.3,8,1,19.9,8,1,10.7,8,1
1920/4/19,16.3,8,1,23.3,8,1,9.0,8,1
1920/4/20,15.6,8,1,20.1,8,1,10.8,8,1
1920/4/21,16.7,8,1,22.0,8,1,12.5,8,1
1920/4/22,12.5,8,1,18.8,8,1,6.9,8,1
1920/4/23,10.3,8,1,16.3,8,1,4.0,8,1
1920/4/24,11.1,8,1,16.5,8,1,5.0,8,1
1920/4/25,10.2,8,1,14.0,8,1,7.9,8,1
1920/4/26,7.8,8,1,10.2,8,1,6.4,8,1
1920/4/27,11.0,8,1,14.5,8,1,7.7,8,1
1920/4/28,13.7,8,1,20.3,8,1,5.2,8,1
1920/4/29,15.1,8,1,21.9,8,1,8.4,8,1
1920/4/30,17.1,8,1,22.5,8,1,10.8,8,1
1920/5/1,14.3,8,1,17.6,8,1,12.9,8,1
1920/5/2,14.7,8,1,19.8,8,1,11.8,8,1
1920/5/3,12.7,8,1,15.8,8,1,11.6,8,1
1920/5/4,13.9,8,1,16.8,8,1,11.3,8,1
1920/5/5,15.9,8,1,18.7,8,1,13.6,8,1
1920/5/6,17.0,8,1,20.3,8,1,14.9,8,1
1920/5/7,17.4,8,1,19.8,8,1,15.3,8,1
1920/5/8,17.3,8,1,20.1,8,1,14.5,8,1
1920/5/9,18.4,8,1,22.6,8,1,16.4,8,1
1920/5/10,17.6,8,1,22.5,8,1,15.8,8,1
1920/5/11,18.0,8,1,23.5,8,1,14.4,8,1
1920/5/12,16.1,8,1,19.6,8,1,13.1,8,1
1920/5/13,15.7,8,1,21.1,8,1,12.5,8,1
1920/5/14,18.6,8,1,24.0,8,1,13.7,8,1
1920/5/15,16.5,8,1,22.6,8,1,12.3,8,1
1920/5/16,15.8,8,1,21.2,8,1,11.7,8,1
1920/5/17,17.7,8,1,24.0,8,1,11.4,8,1
1920/5/18,16.4,8,1,20.6,8,1,12.9,8,1
1920/5/19,16.0,8,1,20.0,8,1,12.9,8,1
1920/5/20,17.4,8,1,22.5,8,1,10.9,8,1
1920/5/21,17.4,8,1,23.1,8,1,14.4,8,1
1920/5/22,18.9,8,1,24.7,8,1,14.1,8,1
1920/5/23,20.2,8,1,25.5,8,1,15.6,8,1
1920/5/24,18.6,8,1,21.6,8,1,15.5,8,1
1920/5/25,18.2,8,1,23.8,8,1,14.0,8,1
1920/5/26,18.2,8,1,24.6,8,1,10.9,8,1
1920/5/27,18.2,8,1,23.6,8,1,12.3,8,1
1920/5/28,15.3,8,1,21.1,8,1,12.5,8,1
1920/5/29,14.8,8,1,18.6,8,1,12.1,8,1
1920/5/30,16.2,8,1,20.7,8,1,11.7,8,1
1920/5/31,16.2,8,1,20.7,8,1,13.5,8,1
1920/6/1,18.1,8,1,23.5,8,1,11.9,8,1
1920/6/2,20.0,8,1,25.2,8,1,14.4,8,1
1920/6/3,20.0,8,1,23.6,8,1,16.3,8,1
1920/6/4,20.8,8,1,23.0,8,1,18.4,8,1
1920/6/5,20.2,8,1,22.2,8,1,18.3,8,1
1920/6/6,21.1,8,1,25.0,8,1,16.4,8,1
1920/6/7,20.7,8,1,26.0,8,1,15.3,8,1
1920/6/8,20.7,8,1,24.9,8,1,16.8,8,1
1920/6/9,20.6,8,1,24.9,8,1,15.3,8,1
1920/6/10,19.4,8,1,25.4,8,1,13.6,8,1
1920/6/11,16.9,8,1,18.8,8,1,15.6,8,1
1920/6/12,17.5,8,1,21.3,8,1,14.9,8,1
1920/6/13,18.3,8,1,22.6,8,1,15.4,8,1
1920/6/14,19.8,8,1,23.0,8,1,16.3,8,1
1920/6/15,22.4,8,1,25.2,8,1,20.4,8,1
1920/6/16,21.6,8,1,23.3,8,1,20.4,8,1
1920/6/17,23.9,8,1,29.4,8,1,20.4,8,1
1920/6/18,23.6,8,1,26.8,8,1,21.2,8,1
1920/6/19,20.3,8,1,22.4,8,1,18.0,8,1
1920/6/20,19.2,8,1,22.1,8,1,17.8,8,1
1920/6/21,19.5,8,1,23.7,8,1,16.8,8,1
1920/6/22,19.0,8,1,24.0,8,1,16.1,8,1
1920/6/23,18.7,8,1,21.5,8,1,16.7,8,1
1920/6/24,19.9,8,1,24.4,8,1,16.0,8,1
1920/6/25,21.7,8,1,26.6,8,1,19.3,8,1
1920/6/26,20.3,8,1,24.7,8,1,16.8,8,1
1920/6/27,19.5,8,1,21.9,8,1,16.6,8,1
1920/6/28,24.3,8,1,27.2,8,1,19.2,8,1
1920/6/29,19.2,8,1,21.4,8,1,17.9,8,1
1920/6/30,22.6,8,1,28.4,8,1,18.4,8,1
1920/7/1,23.5,8,1,27.2,8,1,20.8,8,1
1920/7/2,24.5,8,1,28.4,8,1,21.9,8,1
1920/7/3,24.8,8,1,28.9,8,1,20.1,8,1
1920/7/4,25.6,8,1,30.7,8,1,22.7,8,1
1920/7/5,25.1,8,1,28.5,8,1,22.6,8,1
1920/7/6,26.3,8,1,30.4,8,1,22.8,8,1
1920/7/7,26.6,8,1,31.7,8,1,22.3,8,1
1920/7/8,26.7,8,1,31.0,8,1,22.9,8,1
1920/7/9,26.8,8,1,31.2,8,1,22.6,8,1
1920/7/10,25.3,8,1,29.2,8,1,22.9,8,1
1920/7/11,25.8,8,1,30.6,8,1,22.9,8,1
1920/7/12,26.1,8,1,31.3,8,1,22.1,8,1
1920/7/13,25.9,8,1,30.5,8,1,22.4,8,1
1920/7/14,27.6,8,1,32.5,8,1,23.1,8,1
1920/7/15,27.8,8,1,31.8,8,1,23.9,8,1
1920/7/16,27.0,8,1,32.4,8,1,22.9,8,1
1920/7/17,27.0,8,1,32.3,8,1,21.7,8,1
1920/7/18,26.8,8,1,31.4,8,1,21.8,8,1
1920/7/19,26.3,8,1,30.9,8,1,22.7,8,1
1920/7/20,27.2,8,1,32.3,8,1,22.7,8,1
1920/7/21,26.8,8,1,31.7,8,1,22.7,8,1
1920/7/22,25.2,8,1,29.7,8,1,22.0,8,1
1920/7/23,25.0,8,1,28.8,8,1,22.1,8,1
1920/7/24,25.8,8,1,30.0,8,1,22.6,8,1
1920/7/25,26.2,8,1,29.2,8,1,24.3,8,1
1920/7/26,27.3,8,1,31.7,8,1,24.4,8,1
1920/7/27,27.0,8,1,31.4,8,1,24.1,8,1
1920/7/28,26.0,8,1,30.8,8,1,23.2,8,1
1920/7/29,25.1,8,1,29.8,8,1,21.5,8,1
1920/7/30,25.3,8,1,31.6,8,1,20.4,8,1
1920/7/31,26.7,8,1,30.5,8,1,23.1,8,1
1920/8/1,27.2,8,1,30.8,8,1,24.9,8,1
1920/8/2,26.3,8,1,29.0,8,1,24.6,8,1
1920/8/3,26.8,8,1,30.3,8,1,24.2,8,1
1920/8/4,26.2,8,1,29.7,8,1,23.5,8,1
1920/8/5,25.2,8,1,29.4,8,1,21.7,8,1
1920/8/6,24.6,8,1,29.6,8,1,19.7,8,1
1920/8/7,24.3,8,1,27.2,8,1,22.1,8,1
1920/8/8,25.1,8,1,26.1,8,1,23.5,8,1
1920/8/9,26.2,8,1,29.4,8,1,23.7,8,1
1920/8/10,25.1,8,1,30.3,8,1,21.9,8,1
1920/8/11,25.3,8,1,29.2,8,1,21.9,8,1
1920/8/12,26.2,8,1,30.4,8,1,22.5,8,1
1920/8/13,26.1,8,1,29.7,8,1,24.2,8,1
1920/8/14,27.2,8,1,30.4,8,1,25.0,8,1
1920/8/15,27.1,8,1,30.3,8,1,24.7,8,1
1920/8/16,26.2,8,1,30.1,8,1,23.7,8,1
1920/8/17,26.2,8,1,29.5,8,1,22.9,8,1
1920/8/18,25.1,8,1,29.0,8,1,21.9,8,1
1920/8/19,24.2,8,1,25.7,8,1,22.7,8,1
1920/8/20,26.3,8,1,29.3,8,1,24.6,8,1
1920/8/21,26.5,8,1,30.8,8,1,23.6,8,1
1920/8/22,25.9,8,1,29.5,8,1,23.5,8,1
1920/8/23,26.7,8,1,30.6,8,1,23.9,8,1
1920/8/24,26.2,8,1,31.1,8,1,23.4,8,1
1920/8/25,26.7,8,1,31.7,8,1,23.3,8,1
1920/8/26,23.5,8,1,25.4,8,1,22.0,8,1
1920/8/27,23.2,8,1,26.1,8,1,20.8,8,1
1920/8/28,23.5,8,1,27.5,8,1,21.5,8,1
1920/8/29,24.9,8,1,29.5,8,1,20.8,8,1
1920/8/30,25.9,8,1,30.2,8,1,22.2,8,1
1920/8/31,26.2,8,1,31.2,8,1,22.9,8,1
1920/9/1,25.4,8,1,31.0,8,1,22.4,8,1
1920/9/2,23.9,8,1,27.3,8,1,22.0,8,1
1920/9/3,24.2,8,1,29.0,8,1,21.4,8,1
1920/9/4,25.2,8,1,28.3,8,1,23.1,8,1
1920/9/5,26.9,8,1,31.4,8,1,23.7,8,1
1920/9/6,26.5,8,1,30.7,8,1,23.1,8,1
1920/9/7,26.1,8,1,29.5,8,1,23.4,8,1
1920/9/8,25.7,8,1,29.9,8,1,22.4,8,1
1920/9/9,24.2,8,1,27.7,8,1,22.0,8,1
1920/9/10,20.2,8,1,23.3,8,1,16.9,8,1
1920/9/11,16.8,8,1,18.0,8,1,15.8,8,1
1920/9/12,19.4,8,1,25.2,8,1,14.6,8,1
1920/9/13,19.8,8,1,26.0,8,1,16.1,8,1
1920/9/14,19.3,8,1,21.9,8,1,17.4,8,1
1920/9/15,18.1,8,1,19.6,8,1,16.7,8,1
1920/9/16,21.8,8,1,29.0,8,1,14.9,8,1
1920/9/17,21.2,8,1,25.8,8,1,16.1,8,1
1920/9/18,22.2,8,1,27.7,8,1,19.2,8,1
1920/9/19,20.8,8,1,25.4,8,1,16.0,8,1
1920/9/20,17.5,8,1,22.6,8,1,13.7,8,1
1920/9/21,17.1,8,1,22.9,8,1,12.6,8,1
1920/9/22,19.2,8,1,25.8,8,1,13.0,8,1
1920/9/23,22.0,8,1,26.6,8,1,17.4,8,1
1920/9/24,23.1,8,1,27.6,8,1,17.8,8,1
1920/9/25,23.6,8,1,26.8,8,1,21.9,8,1
1920/9/26,21.4,8,1,25.0,8,1,18.6,8,1
1920/9/27,17.6,8,1,19.9,8,1,16.1,8,1
1920/9/28,17.3,8,1,21.4,8,1,15.4,8,1
1920/9/29,17.0,8,1,18.1,8,1,16.1,8,1
1920/9/30,19.6,8,1,22.8,8,1,17.2,8,1
1920/10/1,22.7,8,1,26.8,8,1,18.5,8,1
1920/10/2,19.1,8,1,24.8,8,1,15.2,8,1
1920/10/3,18.9,8,1,24.7,8,1,12.8,8,1
1920/10/4,20.5,8,1,25.4,8,1,15.4,8,1
1920/10/5,20.2,8,1,24.8,8,1,16.4,8,1
1920/10/6,17.0,8,1,18.8,8,1,15.0,8,1
1920/10/7,15.2,8,1,16.8,8,1,13.3,8,1
1920/10/8,15.9,8,1,21.5,8,1,11.4,8,1
1920/10/9,15.6,8,1,21.6,8,1,10.3,8,1
1920/10/10,14.0,8,1,20.6,8,1,9.0,8,1
1920/10/11,15.4,8,1,21.4,8,1,9.4,8,1
1920/10/12,17.1,8,1,20.3,8,1,14.3,8,1
1920/10/13,18.4,8,1,22.7,8,1,14.8,8,1
1920/10/14,19.1,8,1,22.7,8,1,16.7,8,1
1920/10/15,17.8,8,1,22.3,8,1,15.1,8,1
1920/10/16,16.6,8,1,21.5,8,1,12.4,8,1
1920/10/17,14.6,8,1,17.1,8,1,13.4,8,1
1920/10/18,17.4,8,1,23.2,8,1,13.4,8,1
1920/10/19,15.4,8,1,20.1,8,1,12.6,8,1
1920/10/20,14.3,8,1,16.2,8,1,11.9,8,1
1920/10/21,14.5,8,1,15.4,8,1,12.9,8,1
1920/10/22,17.0,8,1,22.6,8,1,13.2,8,1
1920/10/23,15.0,8,1,18.0,8,1,12.8,8,1
1920/10/24,14.3,8,1,20.2,8,1,10.1,8,1
1920/10/25,13.1,8,1,20.1,8,1,7.5,8,1
1920/10/26,13.9,8,1,21.8,8,1,8.1,8,1
1920/10/27,13.8,8,1,15.5,8,1,11.9,8,1
1920/10/28,17.4,8,1,22.6,8,1,14.0,8,1
1920/10/29,15.2,8,1,18.2,8,1,12.3,8,1
1920/10/30,14.6,8,1,21.3,8,1,10.2,8,1
1920/10/31,15.2,8,1,21.8,8,1,8.8,8,1
1920/11/1,14.5,8,1,18.3,8,1,12.0,8,1
1920/11/2,16.0,8,1,23.0,8,1,11.2,8,1
1920/11/3,15.9,8,1,20.9,8,1,13.0,8,1
1920/11/4,16.5,8,1,22.0,8,1,10.9,8,1
1920/11/5,17.4,8,1,23.4,8,1,13.4,8,1
1920/11/6,14.8,8,1,19.9,8,1,9.1,8,1
1920/11/7,11.3,8,1,18.9,8,1,5.1,8,1
1920/11/8,13.2,8,1,23.3,8,1,4.9,8,1
1920/11/9,12.9,8,1,15.9,8,1,8.6,8,1
1920/11/10,15.0,8,1,21.0,8,1,10.7,8,1
1920/11/11,10.6,8,1,13.5,8,1,9.1,8,1
1920/11/12,10.3,8,1,11.0,8,1,9.1,8,1
1920/11/13,10.4,8,1,15.4,8,1,6.2,8,1
1920/11/14,8.0,8,1,14.3,8,1,3.4,8,1
1920/11/15,8.9,8,1,16.7,8,1,2.9,8,1
1920/11/16,11.5,8,1,17.2,8,1,7.3,8,1
1920/11/17,12.5,8,1,17.0,8,1,7.9,8,1
1920/11/18,15.8,8,1,23.3,8,1,11.0,8,1
1920/11/19,13.8,8,1,17.9,8,1,10.9,8,1
1920/11/20,11.4,8,1,14.0,8,1,9.3,8,1
1920/11/21,13.7,8,1,20.7,8,1,8.3,8,1
1920/11/22,10.0,8,1,14.3,8,1,6.4,8,1
1920/11/23,6.9,8,1,9.1,8,1,4.6,8,1
1920/11/24,11.6,8,1,15.4,8,1,9.1,8,1
1920/11/25,11.6,8,1,14.8,8,1,8.4,8,1
1920/11/26,11.2,8,1,14.9,8,1,8.3,8,1
1920/11/27,12.0,8,1,17.4,8,1,6.1,8,1
1920/11/28,7.9,8,1,13.4,8,1,4.4,8,1
1920/11/29,7.1,8,1,12.9,8,1,2.0,8,1
1920/11/30,6.2,8,1,10.3,8,1,2.9,8,1
1920/12/1,6.7,8,1,16.0,8,1,1.3,8,1
1920/12/2,7.5,8,1,11.6,8,1,2.3,8,1
1920/12/3,9.3,8,1,13.0,8,1,7.2,8,1
1920/12/4,11.4,8,1,14.1,8,1,7.9,8,1
1920/12/5,7.0,8,1,7.9,8,1,4.9,8,1
1920/12/6,7.2,8,1,11.8,8,1,4.8,8,1
1920/12/7,1.6,8,1,6.0,8,1,0.3,8,1
1920/12/8,2.9,8,1,6.5,8,1,0.1,8,1
1920/12/9,1.7,8,1,6.7,8,1,-2.3,8,1
1920/12/10,1.9,8,1,7.2,8,1,-2.6,8,1
1920/12/11,2.8,8,1,6.9,8,1,-0.7,8,1
1920/12/12,4.8,8,1,10.0,8,1,0.4,8,1
1920/12/13,6.3,8,1,8.9,8,1,3.7,8,1
1920/12/14,5.1,8,1,8.7,8,1,1.3,8,1
1920/12/15,3.5,8,1,10.5,8,1,-0.9,8,1
1920/12/16,5.0,8,1,12.1,8,1,-0.2,8,1
1920/12/17,5.8,8,1,11.2,8,1,-0.2,8,1
1920/12/18,6.1,8,1,9.1,8,1,4.1,8,1
1920/12/19,9.1,8,1,18.5,8,1,3.4,8,1
1920/12/20,8.6,8,1,12.8,8,1,4.6,8,1
1920/12/21,6.4,8,1,11.1,8,1,3.2,8,1
1920/12/22,6.6,8,1,15.4,8,1,-1.4,8,1
1920/12/23,4.0,8,1,8.7,8,1,0.1,8,1
1920/12/24,2.8,8,1,9.5,8,1,-1.2,8,1
1920/12/25,4.4,8,1,11.0,8,1,-0.6,8,1
1920/12/26,4.6,8,1,11.1,8,1,0.0,8,1
1920/12/27,8.2,8,1,16.1,8,1,-1.1,8,1
1920/12/28,3.4,8,1,8.3,8,1,-0.4,8,1
1920/12/29,2.5,8,1,7.5,8,1,-2.1,8,1
1920/12/30,3.6,8,1,8.0,8,1,-0.5,8,1
1920/12/31,0.4,8,1,2.0,8,1,-0.8,8,1
1921/1/1,1.3,8,1,5.5,8,1,-3.1,8,1
1921/1/2,4.9,8,1,8.8,8,1,1.0,8,1
1921/1/3,4.9,8,1,7.0,8,1,2.4,8,1
1921/1/4,2.9,8,1,4.3,8,1,1.2,8,1
1921/1/5,2.6,8,1,7.6,8,1,-0.1,8,1
1921/1/6,3.8,8,1,10.3,8,1,-0.8,8,1
1921/1/7,5.1,8,1,11.0,8,1,1.1,8,1
1921/1/8,4.2,8,1,9.9,8,1,0.6,8,1
1921/1/9,1.5,8,1,6.5,8,1,-3.3,8,1
1921/1/10,2.3,8,1,7.2,8,1,-5.1,8,1
1921/1/11,6.8,8,1,11.2,8,1,2.7,8,1
1921/1/12,3.6,8,1,8.2,8,1,0.6,8,1
1921/1/13,2.3,8,1,4.8,8,1,0.2,8,1
1921/1/14,1.8,8,1,2.9,8,1,0.5,8,1
1921/1/15,3.1,8,1,7.8,8,1,-1.0,8,1
1921/1/16,4.1,8,1,12.3,8,1,-3.0,8,1
1921/1/17,4.5,8,1,12.1,8,1,-2.3,8,1
1921/1/18,3.2,8,1,8.5,8,1,-0.7,8,1
1921/1/19,4.0,8,1,9.8,8,1,-2.0,8,1
1921/1/20,8.8,8,1,17.6,8,1,4.4,8,1
1921/1/21,7.7,8,1,15.1,8,1,-1.0,8,1
1921/1/22,5.2,8,1,9.7,8,1,-0.4,8,1
1921/1/23,3.1,8,1,11.0,8,1,-3.4,8,1
1921/1/24,4.1,8,1,11.9,8,1,-1.3,8,1
1921/1/25,4.9,8,1,10.1,8,1,1.3,8,1
1921/1/26,5.1,8,1,12.5,8,1,-0.6,8,1
1921/1/27,2.7,8,1,9.3,8,1,-1.3,8,1
1921/1/28,2.2,8,1,7.8,8,1,-1.9,8,1
1921/1/29,4.4,8,1,8.8,8,1,-0.2,8,1
1921/1/30,4.6,8,1,12.0,8,1,-0.8,8,1
1921/1/31,3.5,8,1,10.4,8,1,-3.1,8,1
1921/2/1,5.4,8,1,13.0,8,1,-1.9,8,1
1921/2/2,6.0,8,1,14.2,8,1,-0.5,8,1
1921/2/3,0.9,8,1,3.3,8,1,-1.2,8,1
1921/2/4,2.5,8,1,5.4,8,1,-0.8,8,1
1921/2/5,3.3,8,1,9.1,8,1,0.5,8,1
1921/2/6,2.3,8,1,6.2,8,1,-1.8,8,1
1921/2/7,1.6,8,1,6.8,8,1,-3.3,8,1
1921/2/8,1.4,8,1,7.6,8,1,-3.4,8,1
1921/2/9,3.0,8,1,10.1,8,1,-1.6,8,1
1921/2/10,3.9,8,1,10.4,8,1,-1.6,8,1
1921/2/11,1.9,8,1,3.8,8,1,-0.6,8,1
1921/2/12,3.5,8,1,6.0,8,1,0.8,8,1
1921/2/13,4.3,8,1,8.7,8,1,0.9,8,1
1921/2/14,4.4,8,1,14.5,8,1,-2.6,8,1
1921/2/15,3.8,8,1,9.5,8,1,-1.0,8,1
1921/2/16,1.0,8,1,3.1,8,1,-0.7,8,1
1921/2/17,6.1,8,1,15.0,8,1,0.6,8,1
1921/2/18,2.1,8,1,6.9,8,1,-1.9,8,1
1921/2/19,2.3,8,1,8.2,8,1,-2.7,8,1
1921/2/20,4.0,8,1,11.0,8,1,-3.3,8,1
1921/2/21,2.1,8,1,8.0,8,1,-2.2,8,1
1921/2/22,1.0,8,1,7.0,8,1,-2.0,8,1
1921/2/23,0.5,8,1,6.7,8,1,-4.3,8,1
1921/2/24,2.2,8,1,8.1,8,1,-2.7,8,1
1921/2/25,3.9,8,1,10.2,8,1,-0.6,8,1
1921/2/26,3.7,8,1,11.1,8,1,-2.4,8,1
1921/2/27,11.3,8,1,20.3,8,1,1.4,8,1
1921/2/28,8.5,8,1,13.8,8,1,3.9,8,1
1921/3/1,5.6,8,1,8.6,8,1,2.9,8,1
1921/3/2,5.8,8,1,9.6,8,1,2.9,8,1
1921/3/3,3.3,8,1,4.5,8,1,1.9,8,1
1921/3/4,4.3,8,1,9.7,8,1,1.2,8,1
1921/3/5,3.8,8,1,9.6,8,1,-0.1,8,1
1921/3/6,4.0,8,1,11.0,8,1,-1.9,8,1
1921/3/7,4.5,8,1,10.3,8,1,-1.4,8,1
1921/3/8,3.9,8,1,9.8,8,1,-1.6,8,1
1921/3/9,5.8,8,1,13.8,8,1,-1.5,8,1
1921/3/10,8.0,8,1,14.0,8,1,2.9,8,1
1921/3/11,7.0,8,1,13.3,8,1,1.3,8,1
1921/3/12,6.9,8,1,8.5,8,1,5.5,8,1
1921/3/13,10.3,8,1,18.2,8,1,5.4,8,1
1921/3/14,5.7,8,1,11.2,8,1,0.3,8,1
1921/3/15,3.7,8,1,9.3,8,1,-1.3,8,1
