ダウンロードした時刻：2018/07/22 14:27:37

,東京,東京,東京,東京,東京,東京,東京,東京,東京
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
1894/6/26,25.4,8,1,29.8,8,1,22.0,8,1
1894/6/27,25.7,8,1,31.0,8,1,22.0,8,1
1894/6/28,26.0,8,1,30.6,8,1,22.3,8,1
1894/6/29,26.9,8,1,31.8,8,1,22.0,8,1
1894/6/30,26.7,8,1,31.1,8,1,22.8,8,1
1894/7/1,26.8,8,1,32.6,8,1,21.5,8,1
1894/7/2,26.3,8,1,31.4,8,1,23.6,8,1
1894/7/3,26.2,8,1,30.4,8,1,23.1,8,1
1894/7/4,27.1,8,1,32.6,8,1,22.6,8,1
1894/7/5,27.3,8,1,31.7,8,1,22.9,8,1
1894/7/6,24.9,8,1,29.3,8,1,22.1,8,1
1894/7/7,21.0,8,1,22.1,8,1,20.2,8,1
1894/7/8,23.5,8,1,27.6,8,1,19.6,8,1
1894/7/9,25.0,8,1,28.3,8,1,21.9,8,1
1894/7/10,26.6,8,1,30.0,8,1,23.8,8,1
1894/7/11,26.5,8,1,32.5,8,1,23.2,8,1
1894/7/12,25.9,8,1,30.1,8,1,22.5,8,1
1894/7/13,25.9,8,1,30.8,8,1,23.0,8,1
1894/7/14,25.7,8,1,30.8,8,1,22.2,8,1
1894/7/15,26.7,8,1,31.2,8,1,22.3,8,1
1894/7/16,26.9,8,1,30.8,8,1,23.4,8,1
1894/7/17,27.7,8,1,32.0,8,1,23.0,8,1
1894/7/18,28.7,8,1,33.3,8,1,23.7,8,1
1894/7/19,29.0,8,1,35.0,8,1,24.7,8,1
1894/7/20,28.2,8,1,34.2,8,1,24.1,8,1
1894/7/21,26.9,8,1,32.3,8,1,22.5,8,1
1894/7/22,27.6,8,1,32.1,8,1,22.3,8,1
1894/7/23,28.4,8,1,33.9,8,1,24.9,8,1
1894/7/24,28.4,8,1,33.6,8,1,25.8,8,1
1894/7/25,27.6,8,1,31.2,8,1,25.6,8,1
1894/7/26,28.6,8,1,34.6,8,1,24.7,8,1
1894/7/27,26.8,8,1,31.7,8,1,23.3,8,1
1894/7/28,26.9,8,1,32.6,8,1,22.9,8,1
1894/7/29,27.7,8,1,32.1,8,1,22.8,8,1
1894/7/30,28.2,8,1,33.2,8,1,22.6,8,1
1894/7/31,28.5,8,1,34.8,8,1,23.4,8,1
1894/8/1,28.5,8,1,34.2,8,1,23.7,8,1
1894/8/2,28.8,8,1,34.4,8,1,23.7,8,1
1894/8/3,30.0,8,1,35.1,8,1,25.7,8,1
1894/8/4,28.8,8,1,34.2,8,1,25.6,8,1
1894/8/5,28.8,8,1,35.0,8,1,24.7,8,1
1894/8/6,27.9,8,1,34.1,8,1,24.1,8,1
1894/8/7,28.1,8,1,34.3,8,1,23.0,8,1
1894/8/8,28.6,8,1,34.2,8,1,22.9,8,1
1894/8/9,26.9,8,1,31.6,8,1,22.7,8,1
1894/8/10,25.0,8,1,28.1,8,1,22.2,8,1
1894/8/11,26.0,8,1,27.3,8,1,25.2,8,1
1894/8/12,27.2,8,1,31.2,8,1,24.7,8,1
1894/8/13,27.0,8,1,31.0,8,1,24.1,8,1
1894/8/14,25.9,8,1,30.8,8,1,23.1,8,1
1894/8/15,26.2,8,1,30.9,8,1,22.8,8,1
1894/8/16,26.7,8,1,31.4,8,1,23.4,8,1
1894/8/17,27.6,8,1,32.1,8,1,22.5,8,1
1894/8/18,24.9,8,1,29.5,8,1,21.2,8,1
1894/8/19,22.3,8,1,23.9,8,1,21.2,8,1
1894/8/20,23.7,8,1,25.8,8,1,21.1,8,1
1894/8/21,27.0,8,1,32.6,8,1,21.6,8,1
1894/8/22,26.8,8,1,31.1,8,1,24.1,8,1
1894/8/23,27.0,8,1,31.7,8,1,23.9,8,1
1894/8/24,26.3,8,1,30.1,8,1,23.4,8,1
1894/8/25,28.1,8,1,32.8,8,1,24.7,8,1
1894/8/26,27.4,8,1,32.9,8,1,23.5,8,1
1894/8/27,26.6,8,1,31.7,8,1,22.2,8,1
1894/8/28,26.6,8,1,30.9,8,1,22.7,8,1
1894/8/29,27.4,8,1,31.6,8,1,23.3,8,1
1894/8/30,27.3,8,1,31.0,8,1,24.7,8,1
1894/8/31,27.9,8,1,32.0,8,1,24.7,8,1
1894/9/1,28.7,8,1,33.0,8,1,26.2,8,1
1894/9/2,25.2,8,1,27.6,8,1,22.5,8,1
1894/9/3,21.2,8,1,22.7,8,1,19.6,8,1
1894/9/4,21.0,8,1,23.1,8,1,19.0,8,1
1894/9/5,23.3,8,1,27.9,8,1,21.3,8,1
1894/9/6,23.9,8,1,27.6,8,1,22.1,8,1
1894/9/7,21.9,8,1,22.9,8,1,21.1,8,1
1894/9/8,22.3,8,1,25.9,8,1,20.5,8,1
1894/9/9,22.1,8,1,25.1,8,1,19.4,8,1
1894/9/10,23.7,8,1,28.1,8,1,20.5,8,1
1894/9/11,24.9,8,1,28.1,8,1,21.1,8,1
1894/9/12,26.6,8,1,31.5,8,1,21.2,8,1
1894/9/13,23.9,8,1,29.1,8,1,18.7,8,1
1894/9/14,21.8,8,1,26.6,8,1,18.3,8,1
1894/9/15,20.4,8,1,24.2,8,1,17.4,8,1
1894/9/16,21.5,8,1,26.2,8,1,18.2,8,1
1894/9/17,21.7,8,1,26.0,8,1,18.2,8,1
1894/9/18,21.5,8,1,23.6,8,1,19.5,8,1
1894/9/19,22.3,8,1,25.1,8,1,20.4,8,1
1894/9/20,21.8,8,1,26.2,8,1,19.4,8,1
1894/9/21,20.7,8,1,23.6,8,1,18.4,8,1
1894/9/22,19.8,8,1,25.7,8,1,15.1,8,1
1894/9/23,18.7,8,1,23.9,8,1,14.5,8,1
1894/9/24,18.7,8,1,24.0,8,1,16.2,8,1
1894/9/25,20.1,8,1,24.1,8,1,16.1,8,1
1894/9/26,22.7,8,1,28.5,8,1,19.4,8,1
1894/9/27,22.2,8,1,25.5,8,1,19.5,8,1
1894/9/28,20.3,8,1,24.2,8,1,17.4,8,1
1894/9/29,17.3,8,1,18.5,8,1,15.9,8,1
1894/9/30,16.8,8,1,17.7,8,1,15.8,8,1
1894/10/1,17.8,8,1,19.9,8,1,15.8,8,1
1894/10/2,19.8,8,1,25.6,8,1,16.5,8,1
1894/10/3,19.1,8,1,25.0,8,1,13.5,8,1
1894/10/4,17.8,8,1,21.5,8,1,14.5,8,1
1894/10/5,18.2,8,1,24.0,8,1,14.9,8,1
1894/10/6,15.7,8,1,20.4,8,1,9.2,8,1
1894/10/7,13.7,8,1,15.6,8,1,11.8,8,1
1894/10/8,12.5,8,1,14.1,8,1,11.4,8,1
1894/10/9,16.0,8,1,23.1,8,1,9.3,8,1
1894/10/10,16.0,8,1,22.1,8,1,10.9,8,1
1894/10/11,16.5,8,1,22.7,8,1,11.1,8,1
1894/10/12,16.4,8,1,22.2,8,1,12.2,8,1
1894/10/13,15.9,8,1,18.3,8,1,13.6,8,1
1894/10/14,16.1,8,1,18.8,8,1,14.1,8,1
1894/10/15,16.9,8,1,20.0,8,1,14.3,8,1
1894/10/16,16.1,8,1,16.8,8,1,15.6,8,1
1894/10/17,17.1,8,1,20.4,8,1,15.7,8,1
1894/10/18,16.0,8,1,19.7,8,1,12.8,8,1
1894/10/19,15.7,8,1,20.9,8,1,11.4,8,1
1894/10/20,14.1,8,1,15.9,8,1,12.7,8,1
1894/10/21,14.4,8,1,20.2,8,1,11.6,8,1
1894/10/22,14.7,8,1,19.7,8,1,11.1,8,1
1894/10/23,12.9,8,1,16.1,8,1,10.5,8,1
1894/10/24,11.2,8,1,14.7,8,1,8.2,8,1
1894/10/25,12.1,8,1,17.1,8,1,6.8,8,1
1894/10/26,11.9,8,1,14.3,8,1,9.2,8,1
1894/10/27,14.9,8,1,16.1,8,1,13.6,8,1
1894/10/28,16.0,8,1,22.1,8,1,12.9,8,1
1894/10/29,15.1,8,1,20.7,8,1,10.6,8,1
1894/10/30,12.4,8,1,13.9,8,1,11.5,8,1
1894/10/31,15.6,8,1,22.6,8,1,11.2,8,1
1894/11/1,14.7,8,1,20.8,8,1,10.2,8,1
1894/11/2,12.9,8,1,16.7,8,1,10.2,8,1
1894/11/3,12.8,8,1,19.1,8,1,7.0,8,1
1894/11/4,12.3,8,1,13.6,8,1,11.4,8,1
1894/11/5,15.9,8,1,21.7,8,1,10.9,8,1
1894/11/6,13.0,8,1,19.3,8,1,7.4,8,1
1894/11/7,11.4,8,1,18.6,8,1,5.4,8,1
1894/11/8,12.0,8,1,19.3,8,1,6.9,8,1
1894/11/9,13.8,8,1,21.3,8,1,7.7,8,1
1894/11/10,13.0,8,1,19.6,8,1,8.0,8,1
1894/11/11,10.9,8,1,16.4,8,1,5.3,8,1
1894/11/12,9.7,8,1,10.9,8,1,8.7,8,1
1894/11/13,11.0,8,1,17.1,8,1,6.0,8,1
1894/11/14,9.8,8,1,16.4,8,1,2.9,8,1
1894/11/15,9.6,8,1,18.1,8,1,4.2,8,1
1894/11/16,10.3,8,1,18.8,8,1,4.3,8,1
1894/11/17,9.9,8,1,13.6,8,1,5.3,8,1
1894/11/18,7.7,8,1,15.0,8,1,2.1,8,1
1894/11/19,8.8,8,1,16.9,8,1,2.7,8,1
1894/11/20,8.7,8,1,11.6,8,1,6.1,8,1
1894/11/21,12.8,8,1,20.2,8,1,6.9,8,1
1894/11/22,11.7,8,1,19.0,8,1,6.9,8,1
1894/11/23,12.7,8,1,18.9,8,1,7.9,8,1
1894/11/24,10.5,8,1,12.7,8,1,8.4,8,1
1894/11/25,10.2,8,1,11.6,8,1,8.7,8,1
1894/11/26,12.6,8,1,17.3,8,1,10.1,8,1
1894/11/27,11.8,8,1,17.1,8,1,6.1,8,1
1894/11/28,12.7,8,1,18.4,8,1,9.7,8,1
1894/11/29,14.1,8,1,22.1,8,1,7.2,8,1
1894/11/30,9.5,8,1,13.4,8,1,6.2,8,1
1894/12/1,7.3,8,1,10.0,8,1,5.4,8,1
1894/12/2,3.9,8,1,6.2,8,1,2.8,8,1
1894/12/3,9.1,8,1,16.5,8,1,2.0,8,1
1894/12/4,7.7,8,1,11.8,8,1,4.9,8,1
1894/12/5,6.5,8,1,11.1,8,1,3.6,8,1
1894/12/6,5.3,8,1,9.3,8,1,3.1,8,1
1894/12/7,5.1,8,1,10.7,8,1,0.2,8,1
1894/12/8,4.2,8,1,9.6,8,1,-1.4,8,1
1894/12/9,6.1,8,1,9.7,8,1,1.2,8,1
1894/12/10,6.5,8,1,10.2,8,1,4.9,8,1
1894/12/11,12.7,8,1,17.6,8,1,7.7,8,1
1894/12/12,10.7,8,1,16.3,8,1,5.9,8,1
1894/12/13,9.4,8,1,14.7,8,1,5.2,8,1
1894/12/14,9.0,8,1,16.7,8,1,3.4,8,1
1894/12/15,2.9,8,1,7.4,8,1,-1.7,8,1
1894/12/16,-0.1,8,1,4.5,8,1,-4.7,8,1
1894/12/17,2.0,8,1,6.7,8,1,-1.8,8,1
1894/12/18,2.6,8,1,7.9,8,1,-1.8,8,1
1894/12/19,1.4,8,1,9.2,8,1,-4.3,8,1
1894/12/20,3.2,8,1,11.4,8,1,-2.9,8,1
1894/12/21,4.4,8,1,12.5,8,1,-2.9,8,1
1894/12/22,5.6,8,1,13.0,8,1,-2.2,8,1
1894/12/23,7.0,8,1,13.1,8,1,-0.3,8,1
1894/12/24,7.0,8,1,14.1,8,1,1.1,8,1
1894/12/25,5.6,8,1,11.4,8,1,1.7,8,1
1894/12/26,4.4,8,1,12.4,8,1,-0.4,8,1
1894/12/27,8.9,8,1,17.1,8,1,-2.4,8,1
1894/12/28,8.4,8,1,16.1,8,1,0.6,8,1
1894/12/29,4.0,8,1,12.1,8,1,-3.3,8,1
1894/12/30,4.5,8,1,10.6,8,1,-0.3,8,1
1894/12/31,4.3,8,1,11.7,8,1,-2.3,8,1
1895/1/1,3.7,8,1,10.6,8,1,-2.8,8,1
1895/1/2,2.8,8,1,8.3,8,1,-0.7,8,1
1895/1/3,4.2,8,1,11.1,8,1,-2.2,8,1
1895/1/4,2.0,8,1,6.2,8,1,-2.0,8,1
1895/1/5,0.0,8,1,6.1,8,1,-3.9,8,1
1895/1/6,0.8,8,1,7.6,8,1,-5.0,8,1
1895/1/7,1.4,8,1,8.0,8,1,-2.8,8,1
1895/1/8,2.1,8,1,10.8,8,1,-2.7,8,1
1895/1/9,1.0,8,1,3.7,8,1,-3.2,8,1
1895/1/10,4.9,8,1,7.3,8,1,1.7,8,1
1895/1/11,3.4,8,1,5.7,8,1,2.2,8,1
1895/1/12,3.8,8,1,6.6,8,1,0.8,8,1
1895/1/13,2.1,8,1,8.3,8,1,-3.3,8,1
1895/1/14,-0.6,8,1,4.1,8,1,-4.0,8,1
1895/1/15,0.1,8,1,6.6,8,1,-5.1,8,1
1895/1/16,0.0,8,1,7.1,8,1,-4.3,8,1
1895/1/17,1.8,8,1,5.5,8,1,-2.7,8,1
1895/1/18,1.2,8,1,3.7,8,1,-0.8,8,1
1895/1/19,0.9,8,1,6.3,8,1,-3.1,8,1
1895/1/20,-0.5,8,1,5.3,8,1,-5.0,8,1
1895/1/21,1.7,8,1,7.9,8,1,-2.7,8,1
1895/1/22,1.3,8,1,6.4,8,1,-2.8,8,1
1895/1/23,3.6,8,1,11.9,8,1,-3.9,8,1
1895/1/24,4.6,8,1,10.7,8,1,-0.3,8,1
1895/1/25,1.2,8,1,6.3,8,1,-2.7,8,1
1895/1/26,0.6,8,1,6.2,8,1,-4.9,8,1
1895/1/27,3.3,8,1,10.6,8,1,-1.4,8,1
1895/1/28,4.4,8,1,11.6,8,1,-1.4,8,1
1895/1/29,4.2,8,1,9.9,8,1,-1.9,8,1
1895/1/30,2.1,8,1,8.9,8,1,-2.3,8,1
1895/1/31,1.7,8,1,8.7,8,1,-4.8,8,1
1895/2/1,1.4,8,1,4.5,8,1,-0.3,8,1
1895/2/2,2.0,8,1,6.1,8,1,-1.4,8,1
1895/2/3,1.5,8,1,6.1,8,1,-3.2,8,1
1895/2/4,2.7,8,1,7.2,8,1,-2.2,8,1
1895/2/5,3.1,8,1,8.4,8,1,-0.8,8,1
1895/2/6,2.4,8,1,7.8,8,1,-2.0,8,1
1895/2/7,2.7,8,1,9.0,8,1,-2.8,8,1
1895/2/8,3.7,8,1,9.1,8,1,0.0,8,1
1895/2/9,2.3,8,1,7.0,8,1,-2.4,8,1
1895/2/10,2.9,8,1,9.4,8,1,-2.9,8,1
1895/2/11,5.0,8,1,10.0,8,1,2.1,8,1
1895/2/12,5.1,8,1,11.2,8,1,0.7,8,1
1895/2/13,4.8,8,1,12.1,8,1,-0.4,8,1
1895/2/14,6.7,8,1,14.2,8,1,0.7,8,1
1895/2/15,7.9,8,1,13.8,8,1,0.2,8,1
1895/2/16,11.3,8,1,16.6,8,1,5.0,8,1
1895/2/17,4.9,8,1,10.5,8,1,1.5,8,1
1895/2/18,9.5,8,1,14.9,8,1,-1.2,8,1
1895/2/19,4.7,8,1,10.4,8,1,-1.8,8,1
1895/2/20,1.7,8,1,7.9,8,1,-3.2,8,1
1895/2/21,-2.0,8,1,-0.1,8,1,-5.6,8,1
1895/2/22,0.3,8,1,6.6,8,1,-5.7,8,1
1895/2/23,2.7,8,1,8.3,8,1,-3.8,8,1
1895/2/24,8.6,8,1,14.7,8,1,2.2,8,1
1895/2/25,3.9,8,1,9.2,8,1,-0.9,8,1
1895/2/26,4.3,8,1,10.0,8,1,-1.5,8,1
1895/2/27,2.8,8,1,7.3,8,1,-0.4,8,1
1895/2/28,4.1,8,1,9.7,8,1,-0.9,8,1
1895/3/1,2.7,8,1,5.7,8,1,0.2,8,1
1895/3/2,0.4,8,1,2.8,8,1,-1.3,8,1
1895/3/3,1.7,8,1,7.4,8,1,-1.5,8,1
1895/3/4,3.3,8,1,8.6,8,1,-2.8,8,1
1895/3/5,5.1,8,1,12.3,8,1,-1.5,8,1
1895/3/6,5.9,8,1,10.9,8,1,0.9,8,1
1895/3/7,8.0,8,1,14.0,8,1,2.2,8,1
1895/3/8,12.3,8,1,19.6,8,1,2.2,8,1
1895/3/9,6.5,8,1,10.9,8,1,2.7,8,1
1895/3/10,4.7,8,1,7.7,8,1,1.3,8,1
1895/3/11,6.5,8,1,13.6,8,1,-0.8,8,1
1895/3/12,8.1,8,1,13.8,8,1,2.6,8,1
1895/3/13,6.5,8,1,9.5,8,1,4.4,8,1
1895/3/14,1.8,8,1,4.9,8,1,-0.2,8,1
1895/3/15,5.2,8,1,10.2,8,1,-0.2,8,1
1895/3/16,6.3,8,1,8.6,8,1,3.4,8,1
1895/3/17,4.6,8,1,6.8,8,1,2.2,8,1
1895/3/18,4.7,8,1,7.9,8,1,2.1,8,1
1895/3/19,3.2,8,1,5.2,8,1,1.1,8,1
1895/3/20,4.3,8,1,9.8,8,1,0.7,8,1
1895/3/21,6.7,8,1,13.2,8,1,0.3,8,1
1895/3/22,8.6,8,1,14.6,8,1,4.6,8,1
1895/3/23,8.2,8,1,13.6,8,1,1.2,8,1
1895/3/24,10.6,8,1,17.5,8,1,3.9,8,1
1895/3/25,13.4,8,1,22.1,8,1,4.3,8,1
1895/3/26,10.6,8,1,13.0,8,1,8.2,8,1
1895/3/27,11.7,8,1,16.7,8,1,7.2,8,1
1895/3/28,18.5,8,1,22.5,8,1,15.1,8,1
1895/3/29,8.8,8,1,18.3,8,1,5.2,8,1
1895/3/30,7.7,8,1,13.3,8,1,3.9,8,1
1895/3/31,7.1,8,1,12.3,8,1,1.7,8,1
1895/4/1,8.5,8,1,14.8,8,1,1.0,8,1
1895/4/2,11.2,8,1,17.3,8,1,4.0,8,1
1895/4/3,11.9,8,1,15.3,8,1,7.9,8,1
1895/4/4,14.4,8,1,20.4,8,1,10.2,8,1
1895/4/5,13.7,8,1,19.3,8,1,10.0,8,1
1895/4/6,14.4,8,1,21.5,8,1,10.0,8,1
1895/4/7,10.2,8,1,13.4,8,1,7.2,8,1
1895/4/8,8.5,8,1,10.9,8,1,5.8,8,1
1895/4/9,15.7,8,1,23.0,8,1,9.6,8,1
1895/4/10,11.2,8,1,15.8,8,1,8.2,8,1
1895/4/11,8.8,8,1,14.1,8,1,4.6,8,1
1895/4/12,9.7,8,1,16.1,8,1,2.3,8,1
1895/4/13,12.9,8,1,17.1,8,1,7.7,8,1
1895/4/14,11.3,8,1,17.0,8,1,4.1,8,1
1895/4/15,10.5,8,1,16.8,8,1,2.0,8,1
1895/4/16,11.2,8,1,12.7,8,1,9.9,8,1
1895/4/17,15.2,8,1,21.0,8,1,9.2,8,1
1895/4/18,15.1,8,1,20.1,8,1,10.5,8,1
1895/4/19,14.7,8,1,21.3,8,1,9.6,8,1
1895/4/20,11.5,8,1,16.9,8,1,7.5,8,1
1895/4/21,12.1,8,1,18.3,8,1,4.9,8,1
1895/4/22,14.5,8,1,20.1,8,1,6.2,8,1
1895/4/23,13.3,8,1,15.0,8,1,11.7,8,1
1895/4/24,16.2,8,1,21.2,8,1,11.7,8,1
1895/4/25,14.4,8,1,20.8,8,1,8.1,8,1
1895/4/26,13.6,8,1,21.1,8,1,5.7,8,1
1895/4/27,15.4,8,1,22.1,8,1,6.6,8,1
1895/4/28,17.4,8,1,24.0,8,1,10.7,8,1
1895/4/29,17.0,8,1,22.7,8,1,11.4,8,1
1895/4/30,12.2,8,1,15.1,8,1,10.1,8,1
1895/5/1,14.1,8,1,19.3,8,1,9.2,8,1
1895/5/2,17.2,8,1,20.3,8,1,14.2,8,1
1895/5/3,18.7,8,1,21.1,8,1,14.7,8,1
1895/5/4,12.9,8,1,15.2,8,1,10.7,8,1
1895/5/5,13.9,8,1,19.5,8,1,9.2,8,1
1895/5/6,14.5,8,1,19.8,8,1,8.2,8,1
1895/5/7,17.4,8,1,20.5,8,1,13.6,8,1
1895/5/8,17.7,8,1,22.6,8,1,12.7,8,1
1895/5/9,19.1,8,1,22.6,8,1,15.5,8,1
1895/5/10,19.4,8,1,24.0,8,1,13.8,8,1
1895/5/11,19.1,8,1,23.4,8,1,14.2,8,1
1895/5/12,16.8,8,1,21.5,8,1,11.7,8,1
1895/5/13,17.1,8,1,22.4,8,1,10.1,8,1
1895/5/14,20.0,8,1,26.3,8,1,13.7,8,1
1895/5/15,20.0,8,1,26.0,8,1,14.3,8,1
1895/5/16,20.3,8,1,25.8,8,1,14.2,8,1
1895/5/17,17.8,8,1,22.7,8,1,13.7,8,1
1895/5/18,18.7,8,1,24.5,8,1,13.6,8,1
1895/5/19,16.1,8,1,21.1,8,1,11.5,8,1
1895/5/20,16.5,8,1,21.5,8,1,10.7,8,1
1895/5/21,18.2,8,1,20.7,8,1,14.8,8,1
1895/5/22,16.3,8,1,21.1,8,1,11.5,8,1
1895/5/23,14.3,8,1,17.7,8,1,11.1,8,1
1895/5/24,17.1,8,1,24.1,8,1,9.7,8,1
1895/5/25,18.7,8,1,25.1,8,1,10.5,8,1
1895/5/26,17.9,8,1,20.6,8,1,13.6,8,1
1895/5/27,16.0,8,1,18.6,8,1,13.5,8,1
1895/5/28,18.6,8,1,23.4,8,1,15.0,8,1
1895/5/29,19.6,8,1,25.3,8,1,13.7,8,1
1895/5/30,20.2,8,1,24.8,8,1,15.5,8,1
1895/5/31,19.6,8,1,25.5,8,1,15.4,8,1
1895/6/1,19.4,8,1,24.5,8,1,13.2,8,1
1895/6/2,19.9,8,1,24.1,8,1,15.2,8,1
1895/6/3,19.9,8,1,23.8,8,1,15.9,8,1
1895/6/4,19.2,8,1,23.6,8,1,14.9,8,1
1895/6/5,17.9,8,1,20.7,8,1,14.6,8,1
1895/6/6,19.8,8,1,24.5,8,1,14.1,8,1
1895/6/7,20.4,8,1,25.4,8,1,14.3,8,1
1895/6/8,16.3,8,1,19.6,8,1,12.5,8,1
1895/6/9,19.2,8,1,24.0,8,1,12.3,8,1
1895/6/10,21.8,8,1,26.1,8,1,17.0,8,1
1895/6/11,21.5,8,1,25.5,8,1,18.4,8,1
1895/6/12,21.3,8,1,25.1,8,1,17.4,8,1
1895/6/13,22.0,8,1,26.2,8,1,19.4,8,1
1895/6/14,22.3,8,1,26.2,8,1,18.5,8,1
1895/6/15,21.2,8,1,25.6,8,1,18.8,8,1
1895/6/16,20.9,8,1,25.6,8,1,18.4,8,1
1895/6/17,21.4,8,1,25.8,8,1,17.5,8,1
1895/6/18,21.4,8,1,25.6,8,1,16.9,8,1
1895/6/19,21.7,8,1,24.2,8,1,19.6,8,1
1895/6/20,25.6,8,1,32.1,8,1,20.2,8,1
1895/6/21,23.2,8,1,29.2,8,1,18.7,8,1
1895/6/22,22.0,8,1,26.8,8,1,17.8,8,1
1895/6/23,19.1,8,1,21.6,8,1,17.1,8,1
1895/6/24,19.9,8,1,24.1,8,1,15.2,8,1
1895/6/25,18.3,8,1,20.8,8,1,16.3,8,1
1895/6/26,18.4,8,1,21.1,8,1,16.4,8,1
1895/6/27,17.6,8,1,19.1,8,1,16.4,8,1
1895/6/28,21.0,8,1,26.6,8,1,17.2,8,1
1895/6/29,21.4,8,1,26.4,8,1,17.1,8,1
1895/6/30,18.9,8,1,22.1,8,1,15.6,8,1
1895/7/1,18.0,8,1,21.5,8,1,15.7,8,1
1895/7/2,17.1,8,1,18.4,8,1,15.9,8,1
1895/7/3,20.1,8,1,22.6,8,1,17.0,8,1
1895/7/4,23.5,8,1,29.6,8,1,20.3,8,1
1895/7/5,22.0,8,1,26.3,8,1,19.2,8,1
1895/7/6,24.5,8,1,30.1,8,1,19.7,8,1
1895/7/7,24.2,8,1,28.7,8,1,20.5,8,1
1895/7/8,20.6,8,1,23.1,8,1,18.2,8,1
1895/7/9,21.3,8,1,26.8,8,1,16.5,8,1
1895/7/10,19.2,8,1,22.8,8,1,17.4,8,1
1895/7/11,17.7,8,1,20.1,8,1,15.9,8,1
1895/7/12,18.1,8,1,20.0,8,1,16.5,8,1
1895/7/13,20.1,8,1,24.5,8,1,17.4,8,1
1895/7/14,20.3,8,1,24.5,8,1,16.8,8,1
1895/7/15,19.5,8,1,22.3,8,1,16.0,8,1
1895/7/16,21.3,8,1,25.6,8,1,18.5,8,1
1895/7/17,22.7,8,1,24.6,8,1,21.4,8,1
1895/7/18,24.7,8,1,28.6,8,1,22.5,8,1
1895/7/19,22.1,8,1,25.7,8,1,20.0,8,1
1895/7/20,21.8,8,1,23.8,8,1,19.5,8,1
1895/7/21,24.3,8,1,29.1,8,1,21.4,8,1
1895/7/22,21.8,8,1,23.1,8,1,20.5,8,1
1895/7/23,25.8,8,1,31.9,8,1,21.2,8,1
1895/7/24,24.4,8,1,27.5,8,1,22.4,8,1
1895/7/25,25.6,8,1,28.0,8,1,23.3,8,1
1895/7/26,25.1,8,1,30.2,8,1,20.2,8,1
1895/7/27,23.4,8,1,27.5,8,1,21.5,8,1
1895/7/28,24.2,8,1,28.3,8,1,21.0,8,1
1895/7/29,23.2,8,1,27.2,8,1,21.4,8,1
1895/7/30,23.7,8,1,27.0,8,1,21.8,8,1
1895/7/31,24.0,8,1,27.4,8,1,21.7,8,1
1895/8/1,23.3,8,1,26.6,8,1,21.9,8,1
1895/8/2,22.8,8,1,25.4,8,1,21.7,8,1
1895/8/3,22.8,8,1,26.0,8,1,21.3,8,1
1895/8/4,23.7,8,1,27.8,8,1,21.0,8,1
1895/8/5,22.9,8,1,25.7,8,1,20.8,8,1
1895/8/6,24.1,8,1,28.0,8,1,21.4,8,1
1895/8/7,25.3,8,1,29.8,8,1,22.7,8,1
1895/8/8,25.8,8,1,30.1,8,1,22.6,8,1
1895/8/9,25.7,8,1,30.1,8,1,22.7,8,1
1895/8/10,26.2,8,1,30.0,8,1,23.1,8,1
1895/8/11,26.6,8,1,30.7,8,1,24.0,8,1
1895/8/12,26.5,8,1,30.4,8,1,23.9,8,1
1895/8/13,27.0,8,1,31.9,8,1,23.7,8,1
1895/8/14,27.3,8,1,33.0,8,1,23.6,8,1
1895/8/15,26.8,8,1,31.3,8,1,24.1,8,1
1895/8/16,26.7,8,1,32.5,8,1,23.1,8,1
1895/8/17,26.7,8,1,31.4,8,1,23.5,8,1
1895/8/18,26.6,8,1,32.0,8,1,22.2,8,1
1895/8/19,25.1,8,1,29.1,8,1,22.0,8,1
1895/8/20,22.5,8,1,24.2,8,1,21.6,8,1
1895/8/21,23.9,8,1,27.6,8,1,22.2,8,1
1895/8/22,26.0,8,1,30.0,8,1,22.9,8,1
1895/8/23,26.0,8,1,29.6,8,1,24.0,8,1
1895/8/24,26.1,8,1,29.8,8,1,24.1,8,1
1895/8/25,26.9,8,1,30.8,8,1,24.1,8,1
1895/8/26,27.0,8,1,30.6,8,1,24.5,8,1
1895/8/27,26.6,8,1,31.6,8,1,23.1,8,1
1895/8/28,26.4,8,1,31.7,8,1,22.4,8,1
1895/8/29,26.3,8,1,31.6,8,1,23.0,8,1
1895/8/30,25.6,8,1,30.9,8,1,22.5,8,1
1895/8/31,25.3,8,1,29.1,8,1,22.2,8,1
1895/9/1,27.0,8,1,31.2,8,1,24.2,8,1
1895/9/2,27.0,8,1,32.2,8,1,23.2,8,1
1895/9/3,27.1,8,1,32.1,8,1,23.6,8,1
1895/9/4,27.0,8,1,31.6,8,1,23.1,8,1
1895/9/5,26.7,8,1,31.9,8,1,22.2,8,1
1895/9/6,26.9,8,1,30.6,8,1,24.2,8,1
1895/9/7,25.8,8,1,31.1,8,1,22.5,8,1
1895/9/8,26.1,8,1,30.4,8,1,23.1,8,1
1895/9/9,24.7,8,1,29.7,8,1,20.8,8,1
1895/9/10,24.4,8,1,29.7,8,1,20.2,8,1
1895/9/11,23.3,8,1,26.8,8,1,20.9,8,1
